propertycode;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_operation;ad_owner_type;price_first;ad_typology;date_insert;latitude;longitude;price_last;price;date_last;distrito;day_insert;day_last;tiempo_venta;vendido
94857585;1.0;148.0;;;;;;;1;2;190000;6;2022-02-24 21:19:41.862431;394.798.758;-0.3278196;190000;190000;2022-03-11 18:34:02.685098;poblats marítims;24/02/2022;11/03/2022;15;0
94862389;1.0;206.0;;;;;;;1;1;136000;6;2022-02-24 21:34:27.424827;394.891.797;-0.3732355;136000;136000;2022-03-11 18:35:53.757344;la saïdia;24/02/2022;11/03/2022;15;0
94865886;2.0;139.0;;;;;;;1;2;153700;6;2022-02-24 22:57:31.430669;39.484.743;-0.3931024;153700;153700;2022-03-11 18:38:39.298047;benicalap;24/02/2022;11/03/2022;15;0
94865926;2.0;255.0;;;;;;;1;2;225000;6;2022-02-24 22:11:09.799466;394.693.098;-0.3874712;225000;225000;2022-03-11 18:37:43.914144;extramurs;24/02/2022;11/03/2022;15;0
94869513;2.0;180.0;;;;;;;2;2;2200;6;2022-03-01 14:05:43.334841;3.949.152;-0.37597;2200;2200;2022-03-04 22:01:46.506386;la saïdia;01/03/2022;04/03/2022;3;1
94871570;2.0;218.0;;;;;;;2;2;900;6;2022-03-01 15:29:16.144557;394.758.477;-0.3719561;900;900;2022-03-04 22:07:06.101204;ciutat vella;01/03/2022;04/03/2022;3;1
94874935;1.0;155.0;;;;;;;1;2;80000;6;2022-02-24 21:07:22.835524;394.605.162;-0.3627414000000001;80000;80000;2022-03-11 18:33:27.230491;quatre carreres;24/02/2022;11/03/2022;15;0
94876785;2.0;130.0;;;;;;;2;2;1300;6;2022-03-01 14:30:24.857675;39.465.353;-0.3663606;1300;1300;2022-03-04 22:03:39.389779;l'eixample;01/03/2022;04/03/2022;3;1
94877464;1.0;65.0;;;;;;;2;2;1000;6;2022-03-01 15:55:27.351411;394.868.772;-0.356312;1000;1000;2022-03-04 22:09:41.582053;benimaclet;01/03/2022;04/03/2022;3;1
94883405;3.0;309.0;;;;;;;1;2;145000;6;2022-02-24 22:27:24.942993;394.524.726;-0.3909248;145000;145000;2022-03-11 18:36:45.640599;jesús;24/02/2022;11/03/2022;15;0
94892812;1.0;107.0;;;;;;;2;2;490;6;2022-03-01 13:59:23.699713;394.578.102;-0.3614951;490;490;2022-03-04 22:00:18.283017;quatre carreres;01/03/2022;04/03/2022;3;1
94892834;0.0;165.0;;;;;;;1;2;135300;6;2022-02-24 20:55:31.844149;39.496.664;-0.3772653;135300;135300;2022-03-11 18:33:31.166618;rascanya;24/02/2022;11/03/2022;15;0
94895279;0.0;250.0;;;;;;;2;2;1400;6;2022-03-01 13:56:14.813781;394.526.753;-0.374365;1400;1400;2022-03-04 22:00:42.146053;quatre carreres;01/03/2022;04/03/2022;3;1
94898465;2.0;160.0;;;;;;;2;2;1600;6;2022-03-01 15:01:41.121220;394.686.539;-0.3852023;1600;1600;2022-03-04 22:04:38.997610;extramurs;01/03/2022;04/03/2022;3;1
94904746;0.0;740.0;;;;;;;2;2;9000;6;2022-03-01 15:56:32.242611;394.790.053;-0.3558422;9000;9000;2022-03-04 22:09:38.695592;benimaclet;01/03/2022;04/03/2022;3;1
94905248;4.0;300.0;;;;;;;2;2;3700;6;2022-03-01 13:57:17.721498;394.581.883;-0.3737592;3700;3700;2022-03-04 22:00:22.389193;quatre carreres;01/03/2022;04/03/2022;3;1
94905602;0.0;122.0;;;;;;;1;2;55500;6;2022-02-24 22:27:25.873602;394.559.375;-0.3865154000000001;55500;55500;2022-03-11 18:36:45.464497;jesús;24/02/2022;11/03/2022;15;0
94908896;1.0;30.0;;;;;;;1;2;62000;6;2022-02-24 22:19:36.139592;394.615.329;-0.3850776;62000;62000;2022-03-11 18:37:15.800736;extramurs;24/02/2022;11/03/2022;15;0
94910279;2.0;166.0;;;;;;;2;1;1500;6;2022-03-01 15:20:13.332707;394.731.235;-0.3683991;1500;1500;2022-03-04 22:07:14.364087;ciutat vella;01/03/2022;04/03/2022;3;1
94912720;0.0;68.0;;;;;;;1;2;33500;6;2022-02-24 20:58:24.921122;394.942.792;-0.3776677;33500;33500;2022-03-11 18:33:04.203173;rascanya;24/02/2022;11/03/2022;15;0
94912833;0.0;352.0;;;;;;;1;2;268000;6;2022-02-24 21:34:49.617123;394.861.871;-0.3753288;244000;244000;2022-03-11 18:35:46.998336;la saïdia;24/02/2022;11/03/2022;15;0
94912838;1.0;290.0;;;;;;;2;2;2000;6;2022-03-01 15:49:58.983758;3.948.107.810.000.000;-0.3992402;2000;2000;2022-03-04 22:08:11.548691;campanar;01/03/2022;04/03/2022;3;1
94913179;0.0;242.0;;;;;;;2;1;950;6;2022-03-01 14:10:08.457596;394.658.676;-0.3912624;950;950;2022-03-04 22:02:39.446691;patraix;01/03/2022;04/03/2022;3;1
94914167;1.0;60.0;;;;;;;2;2;280;6;2022-03-01 13:35:52.936582;394.985.554;-0.3725278;280;280;2022-03-04 22:00:53.103129;rascanya;01/03/2022;04/03/2022;3;1
94930962;0.0;536.0;;;;;;;2;2;5000;6;2022-03-01 15:41:59.600022;394.610.924;-0.3423771;5000;5000;2022-03-04 22:08:58.317645;camins al grau;01/03/2022;04/03/2022;3;1
94931140;0.0;140.0;;;;;;;2;2;600;6;2022-03-01 15:08:08.946321;3.944.615.870.000.000;-0.3898007;600;600;2022-03-04 22:04:35.909439;jesús;01/03/2022;04/03/2022;3;1
94931629;0.0;173.0;;;;;;;1;1;130000;6;2022-02-24 22:54:44.978436;394.880.063;-0.3945393;130000;130000;2022-03-11 18:38:43.974489;benicalap;24/02/2022;11/03/2022;15;0
94933432;2.0;79.0;;;;;;;1;2;91000;6;2022-02-24 22:34:00.499573;39.472.867;-0.3816959;91000;91000;2022-03-11 18:37:42.806689;ciutat vella;24/02/2022;11/03/2022;15;0
94933697;1.0;110.0;;;;;;;1;1;250000;6;2022-02-24 21:34:25.114798;39.482.429;-0.3702768;250000;250000;2022-03-11 18:35:53.901015;la saïdia;24/02/2022;11/03/2022;15;0
94935138;2.0;160.0;;;;;;;1;2;138000;6;2022-02-24 21:30:03.167974;394.589.607;-0.3894784;138000;138000;2022-03-11 18:34:36.439958;patraix;24/02/2022;11/03/2022;15;0
94944579;1.0;55.0;;;;;;;1;2;64900;6;2022-02-24 21:38:29.082882;394.859.125;-0.3645011;64900;64900;2022-03-07 06:07:17.114006;la saïdia;24/02/2022;07/03/2022;11;1
94946908;1.0;60.0;;;;;;;2;1;450;6;2022-03-01 15:38:22.178317;3.946.295.960.000.000;-0.3397061;450;450;2022-03-04 22:09:03.124663;camins al grau;01/03/2022;04/03/2022;3;1
94948207;2.0;382.0;;;;;;;1;1;250000;6;2022-02-24 23:08:39.033244;39.497.043;-0.4148929;250000;250000;2022-03-11 18:40:04.809102;pobles de l'oest;24/02/2022;11/03/2022;15;0
94953767;1.0;100.0;;;;;;;1;1;110000;6;2022-02-24 21:27:00.314134;394.544.604;-0.4046923;110000;110000;2022-03-11 18:35:04.432251;patraix;24/02/2022;11/03/2022;15;0
94955222;2.0;335.0;;;;;;;1;2;234000;6;2022-02-24 21:28:23.178523;394.675.657;-0.396095;234000;234000;2022-03-11 18:35:04.463045;patraix;24/02/2022;11/03/2022;15;0
94955343;0.0;175.0;;;;;;;2;2;1600;6;2022-03-01 14:57:14.701877;394.684.011;-0.383424;1600;1600;2022-03-04 22:05:35.603697;extramurs;01/03/2022;04/03/2022;3;1
94955781;0.0;740.0;;;;;;;2;2;9000;6;2022-03-01 16:02:49.623133;3.947.800.529.999.990;-0.3538422;9000;9000;2022-03-04 22:09:31.129531;benimaclet;01/03/2022;04/03/2022;3;1
94975656;0.0;210.0;;;;;;;1;2;199800;6;2022-02-24 22:34:27.174906;394.775.287;-0.3561786;199800;199800;2022-03-11 18:37:40.312086;el pla del real;24/02/2022;11/03/2022;15;0
94991613;2.0;170.0;;;;;;;2;2;1300;6;2022-03-01 15:31:45.237658;39.477.077;-0.3814575;1300;1300;2022-03-04 22:06:42.692161;ciutat vella;01/03/2022;04/03/2022;3;1
94999218;2.0;310.0;;;;;;;2;2;1200;6;2022-03-01 13:35:18.803778;394.928.864;-0.3808958;1200;1200;2022-03-04 22:00:53.451295;rascanya;01/03/2022;04/03/2022;3;1
95002567;1.0;76.0;;;;;;;2;2;600;6;2022-03-01 15:52:15.314435;394.876.938;-0.3954744;600;600;2022-03-04 22:09:37.299520;benicalap;01/03/2022;04/03/2022;3;1
95008544;0.0;88.0;;;;;;;1;2;80000;6;2022-02-24 21:18:52.201241;394.677.371;-0.3324769;80000;80000;2022-03-11 18:34:03.805608;poblats marítims;24/02/2022;11/03/2022;15;0
95009163;2.0;190.0;;;;;;;2;1;800;6;2022-03-01 15:37:56.670077;394.625.077;-0.3548945;800;800;2022-03-04 22:09:22.163218;camins al grau;01/03/2022;04/03/2022;3;1
95018885;2.0;250.0;;;;;;;1;1;150000;6;2022-02-24 21:25:42.763834;39.462.649.600.000.000;-0.3891265;150000;150000;2022-03-11 18:35:05.166437;patraix;24/02/2022;11/03/2022;15;0
95050292;1.0;97.0;;;;;;;1;2;86100;6;2022-02-24 22:17:37.592741;394.523.239;-0.3916803;86100;86100;2022-03-11 18:37:20.577513;jesús;24/02/2022;11/03/2022;15;0
95055812;1.0;110.0;;;;;;;1;1;90000;6;2022-02-24 22:21:30.073934;3.946.225;-0.3856324;90000;90000;2022-03-11 18:37:14.615302;extramurs;24/02/2022;11/03/2022;15;0
95064557;2.0;80.0;;;;;;;1;1;150000;6;2022-02-24 21:03:15.346997;3.945.151.170.000.000;-0.3793047;150000;150000;2022-03-11 18:33:33.320927;quatre carreres;24/02/2022;11/03/2022;15;0
95064829;3.0;200.0;;;;;;;2;1;990;6;2022-03-01 14:47:25.898292;394.707.481;-0.3891863;990;990;2022-03-04 22:08:09.790452;extramurs;01/03/2022;04/03/2022;3;1
95071317;0.0;69.0;;;;;;;1;1;125000;6;2022-02-24 22:30:08.342085;394.778.717;-0.3818798;125000;125000;2022-03-11 18:37:49.006489;ciutat vella;24/02/2022;11/03/2022;15;0
95089665;2.0;1200.0;;;;;;;1;2;2390000;6;2022-02-24 23:04:59.974351;3.947.952.120.000.000;-0.3467547;2390000;2390000;2022-02-24 23:04:04.288364;algirós;24/02/2022;24/02/2022;0;1
95089810;1.0;120.0;;;;;;;2;1;450;6;2022-03-01 15:44:54.290331;394.816.651;-0.3963376;450;450;2022-03-04 22:08:36.890540;campanar;01/03/2022;04/03/2022;3;1
95099209;1.0;70.0;;;;;;;2;2;500;6;2022-03-01 14:00:55.097955;394.852.195;-0.378992;500;500;2022-03-04 22:01:50.991139;la saïdia;01/03/2022;04/03/2022;3;1
95100230;2.0;160.0;;;;;;;2;1;400;6;2022-03-01 13:33:34.653277;394.343.911;-0.3918928;400;400;2022-03-04 22:00:16.131805;pobles del sud;01/03/2022;04/03/2022;3;1
95102222;3.0;143.0;;;;;;;1;2;450000;6;2022-02-24 22:31:35.997929;3.947.168.170.000.000;-0.3739963;450000;450000;2022-03-11 18:37:48.267446;ciutat vella;24/02/2022;11/03/2022;15;0
95116510;1.0;110.0;;;;;;;2;2;500;6;2022-03-01 15:58:52.773074;394.846.232;-0.3579377;500;500;2022-03-04 22:09:31.812706;benimaclet;01/03/2022;04/03/2022;3;1
95128057;0.0;202.0;;;;;;;1;1;160000;6;2022-02-24 21:44:22.409666;394.570.544;-0.4031124;160000;160000;2022-03-11 18:34:27.982412;patraix;24/02/2022;11/03/2022;15;0
95133308;2.0;290.0;;;;;;;1;2;110000;6;2022-02-24 23:07:36.036862;394.990.999;-0.4202035;110000;110000;2022-03-08 02:03:42.301884;pobles de l'oest;24/02/2022;08/03/2022;12;1
95134065;3.0;282.0;;;;;;;1;2;342000;6;2022-02-24 21:02:30.568855;394.589.326;-0.3688679;342000;342000;2022-03-11 18:33:35.834982;quatre carreres;24/02/2022;11/03/2022;15;0
95140198;0.0;1391.0;;;;;;;2;2;7500;6;2022-03-01 15:09:13.429274;3.945.941.320.000.000;-0.3873249;7500;7500;2022-03-04 22:04:35.108340;jesús;01/03/2022;04/03/2022;3;1
95146561;2.0;115.0;;;;;;;2;1;140;6;2022-03-01 13:48:48.219685;394.439.008;-0.3619639;140;140;2022-03-04 22:00:54.828515;quatre carreres;01/03/2022;04/03/2022;3;1
95147767;2.0;25.0;;;;;;;2;1;360;6;2022-03-01 15:16:00.846568;394.726.615;-0.3746087;360;360;2022-03-04 22:07:23.567136;ciutat vella;01/03/2022;04/03/2022;3;1
95150056;1.0;235.0;;;;;;;1;2;311600;6;2022-02-24 22:37:26.580103;394.794.107;-0.3606508;311600;311600;2022-03-11 18:37:25.038371;el pla del real;24/02/2022;11/03/2022;15;0
95154030;2.0;200.0;;;;;;;2;1;700;6;2022-03-01 13:34:21.822993;39.490.052;-0.3709035;700;700;2022-03-04 22:00:55.545448;rascanya;01/03/2022;04/03/2022;3;1
95154401;0.0;100.0;;;;;;;1;2;66500;6;2022-02-24 21:23:10.304892;394.491.378;-0.333952;66500;66500;2022-03-11 18:33:56.582367;poblats marítims;24/02/2022;11/03/2022;15;0
95155047;0.0;168.0;;;;;;;2;2;800;6;2022-03-01 14:57:04.001479;39.477.605;-0.3836968;800;800;2022-03-04 22:05:36.479426;extramurs;01/03/2022;04/03/2022;3;1
95162290;0.0;313.0;;;;;;;1;2;282000;6;2022-02-24 22:01:45.159900;394.658.281;-0.3946765;282000;282000;2022-03-11 18:36:32.650805;l'olivereta;24/02/2022;11/03/2022;15;0
95162291;0.0;292.0;;;;;;;1;2;201500;6;2022-02-24 21:31:43.874903;394.661.795;-0.3919923;201500;201500;2022-03-11 18:34:31.962312;patraix;24/02/2022;11/03/2022;15;0
95167259;1.0;90.0;;;;;;;2;1;600;6;2022-03-01 15:13:36.235025;394.719.292;-0.3799883;600;600;2022-03-04 22:07:46.891862;ciutat vella;01/03/2022;04/03/2022;3;1
95185855;3.0;150.0;;;;;;;2;2;850;6;2022-03-01 16:07:31.021655;394.779.511;-0.34976840000000003;850;850;2022-03-04 22:10:06.658279;algirós;01/03/2022;04/03/2022;3;1
95188691;0.0;94.0;;;;;;;1;2;142000;6;2022-02-24 22:41:51.635973;394.676.341;-0.3470096;142000;142000;2022-03-11 18:39:35.767095;camins al grau;24/02/2022;11/03/2022;15;0
95189573;1.0;133.0;;;;;;;1;1;245000;6;2022-02-24 21:54:45.207248;3.946.065.220.000.000;-0.3732538;245000;245000;2022-03-11 18:35:59.976537;l'eixample;24/02/2022;11/03/2022;15;0
95193520;2.0;129.0;;;;;;;2;2;970;6;2022-03-01 14:49:12.094619;3.946.426.820.000.000;-0.3816601;970;970;2022-03-04 22:07:51.276834;extramurs;01/03/2022;04/03/2022;3;1
95197984;1.0;57.0;;;;;;;1;2;95000;6;2022-02-24 22:31:39.029186;394.765.494;-0.3821729;95000;95000;2022-03-11 18:37:46.534089;ciutat vella;24/02/2022;11/03/2022;15;0
95202142;0.0;134.0;;;;;;;1;2;50000;6;2022-02-24 21:36:31.937056;394.873.136;-0.3858873;50000;50000;2022-03-11 18:35:50.321110;la saïdia;24/02/2022;11/03/2022;15;0
95205984;2.0;427.0;;;;;;;1;2;235000;6;2022-02-24 21:46:10.858785;394.576.148;-0.404198;235000;235000;2022-03-11 18:33:56.996956;patraix;24/02/2022;11/03/2022;15;0
95206020;2.0;183.0;;;;;;;1;2;180000;6;2022-02-24 21:45:52.211512;394.552.938;-0.4034253;180000;180000;2022-03-11 18:33:57.058410;patraix;24/02/2022;11/03/2022;15;0
95206290;2.0;167.0;;;;;;;1;2;67000;6;2022-02-24 23:09:09.806320;395.030.568;-0.4237075;67000;67000;2022-03-11 18:40:04.521669;pobles de l'oest;24/02/2022;11/03/2022;15;0
95206572;1.0;186.0;;;;;;;1;2;87500;6;2022-02-24 23:07:40.024273;394.971.388;-0.4251647;87500;87500;2022-03-11 18:40:07.974225;pobles de l'oest;24/02/2022;11/03/2022;15;0
95206782;2.0;80.0;;;;;;;2;1;500;6;2022-03-01 14:51:21.842780;394.719.686;-0.3878584000000001;500;500;2022-03-04 22:06:41.277608;extramurs;01/03/2022;04/03/2022;3;1
95209648;2.0;235.0;;;;;;;1;2;311600;6;2022-02-24 22:40:09.955285;394.803.036;-0.362078;311600;311600;2022-03-11 18:37:21.322903;el pla del real;24/02/2022;11/03/2022;15;0
95218724;2.0;210.0;;;;;;;1;2;199800;6;2022-02-24 22:34:26.059372;394.776.343;-0.3561606;199800;199800;2022-03-11 18:37:40.354185;el pla del real;24/02/2022;11/03/2022;15;0
95220100;1.0;47.0;;;;;;;2;2;350;6;2022-03-01 14:39:52.614215;394.702.616;-0.3947723;350;350;2022-03-04 22:03:09.764830;l'olivereta;01/03/2022;04/03/2022;3;1
95224130;2.0;200.0;;;;;;;2;1;1300;6;2022-03-01 15:24:09.128227;394.700.507;-0.3575439;1300;1300;2022-03-04 22:06:46.884603;el pla del real;01/03/2022;04/03/2022;3;1
95224175;0.0;221.0;;;;;;;1;2;169000;6;2022-02-24 20:58:58.463008;394.928.535;-0.3747803;160000;160000;2022-03-11 18:33:03.799282;rascanya;24/02/2022;11/03/2022;15;0
95224657;0.0;100.0;;;;;;;1;2;70000;6;2022-02-24 21:21:28.592941;394.804.597;-0.3286462;70000;70000;2022-03-11 18:34:23.697730;poblats marítims;24/02/2022;11/03/2022;15;0
95231138;1.0;208.0;;;;;;;1;2;75000;6;2022-02-24 21:39:14.205458;394.852.791;-0.3770804;75000;75000;2022-03-03 04:16:30.795488;la saïdia;24/02/2022;03/03/2022;7;1
95240238;1.0;55.0;;;;;;;1;1;481000;6;2022-02-24 22:38:27.704229;394.738.899;-0.3766307;395000;395000;2022-03-11 18:37:25.010070;ciutat vella;24/02/2022;11/03/2022;15;0
95243791;2.0;198.0;;;;;;;2;2;2200;6;2022-03-01 14:09:00.717106;3.948.832;-0.37687;2200;2200;2022-03-04 22:01:42.279885;la saïdia;01/03/2022;04/03/2022;3;1
95246037;1.0;56.0;;;;;;;1;1;98500;6;2022-02-24 22:26:45.900580;394.605.813;-0.3880826;98500;98500;2022-03-11 18:36:45.867808;jesús;24/02/2022;11/03/2022;15;0
95247306;1.0;70.0;;;;;;;2;2;1700;6;2022-03-01 14:21:11.523527;394.710.376;-0.3692025;1700;1700;2022-03-04 22:03:42.191465;l'eixample;01/03/2022;04/03/2022;3;1
95253964;4.0;475.0;;;;;;;1;2;290000;6;2022-02-24 23:02:20.641823;394.851.676;-0.3575508;290000;290000;2022-03-11 18:38:14.386203;benimaclet;24/02/2022;11/03/2022;15;0
95257436;1.0;18.0;;;;;;;1;2;81500;6;2022-02-24 22:31:39.554414;3.947.553;-0.3738;81500;81500;2022-03-11 18:37:46.503832;ciutat vella;24/02/2022;11/03/2022;15;0
95258028;1.0;252.0;;;;;;;1;1;490000;6;2022-02-24 22:51:43.660072;3.947.563.870.000.000;-0.4011565;490000;490000;2022-03-11 18:38:14.984708;campanar;24/02/2022;11/03/2022;15;0
95260131;1.0;170.0;;;;;;;1;2;85000;6;2022-02-24 21:38:54.994953;394.842.338;-0.3770974;85000;85000;2022-03-10 11:35:31.321316;la saïdia;24/02/2022;10/03/2022;14;1
95263794;0.0;35.0;;;;;;;1;2;50000;6;2022-02-24 22:59:48.565186;394.882.892;-0.36001940000000004;50000;50000;2022-03-11 18:38:17.533342;benimaclet;24/02/2022;11/03/2022;15;0
95266704;0.0;500.0;;;;;;;1;1;700000;6;2022-02-24 22:59:02.027933;394.917.878;-0.3574808;700000;700000;2022-03-11 18:38:39.976856;benimaclet;24/02/2022;11/03/2022;15;0
95271337;2.0;1329.0;;;;;;;1;1;900000;6;2022-02-24 21:34:06.016340;394.882.134;-0.3854715;900000;900000;2022-03-11 18:35:55.339328;la saïdia;24/02/2022;11/03/2022;15;0
95272551;2.0;198.0;;;;;;;2;2;1950;6;2022-03-01 14:05:00.553644;3.949.132;-0.37767;1950;1950;2022-03-04 22:01:48.608614;la saïdia;01/03/2022;04/03/2022;3;1
95273607;0.0;110.0;;;;;;;1;2;149000;6;2022-02-24 22:11:32.190045;39.474.974;-0.3840258;149000;149000;2022-03-11 18:37:43.757961;extramurs;24/02/2022;11/03/2022;15;0
95273804;1.0;112.0;;;;;;;2;2;450;6;2022-03-01 15:47:33.111536;394.861.031;-0.3895692;450;450;2022-03-04 22:08:13.560916;campanar;01/03/2022;04/03/2022;3;1
95275154;0.0;90.0;;;;;;;2;2;350;6;2022-03-01 15:52:30.879078;3.949.843.920.000.000;-0.3955157;350;350;2022-03-04 22:09:37.111211;benicalap;01/03/2022;04/03/2022;3;1
95277017;1.0;164.0;;;;;;;2;2;800;6;2022-03-01 15:57:17.444883;394.853.171;-0.3697181;800;800;2022-03-04 22:09:38.312881;benimaclet;01/03/2022;04/03/2022;3;1
95282843;1.0;87.0;;;;;;;2;1;350;6;2022-03-01 13:49:58.392186;394.531.479;-0.3804312;350;350;2022-03-04 22:00:52.330909;quatre carreres;01/03/2022;04/03/2022;3;1
95283208;1.0;230.0;;;;;;;2;2;1000;6;2022-03-01 15:43:14.036348;394.635.227;-0.3423991;1000;1000;2022-03-04 22:08:15.657837;camins al grau;01/03/2022;04/03/2022;3;1
95285562;0.0;150.0;;;;;;;1;2;64200;6;2022-02-24 22:50:21.354014;3.946.613;-0.3477917;64200;64200;2022-03-11 18:38:13.205139;camins al grau;24/02/2022;11/03/2022;15;0
95286035;1.0;50.0;;;;;;;2;2;550;6;2022-03-01 13:46:19.405152;3.946.926.679.999.990;-0.3286982;550;550;2022-03-04 22:01:41.605511;poblats marítims;01/03/2022;04/03/2022;3;1
95286517;0.0;132.0;;;;;;;1;2;201900;6;2022-02-24 22:24:17.632328;394.498.673;-0.387916;201900;201900;2022-03-11 18:37:16.003643;jesús;24/02/2022;11/03/2022;15;0
95288641;0.0;180.0;;;;;;;1;1;165000;6;2022-02-24 22:08:32.034721;394.653.079;-0.3791872000000001;165000;165000;2022-03-11 18:37:50.340222;extramurs;24/02/2022;11/03/2022;15;0
95288658;1.0;80.0;;;;;;;1;2;200000;6;2022-02-24 22:25:27.625407;394.716.754;-0.3855141;200000;200000;2022-03-11 18:36:49.295903;extramurs;24/02/2022;11/03/2022;15;0
95288782;1.0;80.0;;;;;;;1;2;200000;6;2022-02-24 22:25:29.267163;394.719.754;-0.3876141;200000;200000;2022-03-11 18:36:49.273516;extramurs;24/02/2022;11/03/2022;15;0
95289340;2.0;206.0;;;;;;;2;2;2000;6;2022-03-01 15:30:57.200527;394.755.997;-0.3777102000000001;2000;2000;2022-03-04 22:06:45.364268;ciutat vella;01/03/2022;04/03/2022;3;1
95291892;0.0;267.0;;;;;;;1;2;110000;6;2022-02-24 20:59:02.356470;394.939.396;-0.3764355;110000;110000;2022-03-11 18:33:03.823457;rascanya;24/02/2022;11/03/2022;15;0
95295767;10.0;1036.0;;;;;;;1;2;491000;6;2022-02-24 21:45:41.157101;394.613.802;-0.3889952;491000;491000;2022-03-11 18:33:57.954782;patraix;24/02/2022;11/03/2022;15;0
95296041;2.0;281.0;;;;;;;1;2;480000;6;2022-02-24 22:02:55.396852;394.588.429;-0.3737364;480000;480000;2022-03-11 18:35:59.799465;l'eixample;24/02/2022;11/03/2022;15;0
95296776;1.0;103.0;;;;;;;1;2;244000;6;2022-02-24 21:50:20.858051;394.659.053;-0.3656863;244000;244000;2022-03-11 18:36:42.273222;l'eixample;24/02/2022;11/03/2022;15;0
95299470;0.0;65.0;;;;;;;1;2;61000;6;2022-02-24 21:12:41.048194;394.574.005;-0.3680062;61000;61000;2022-03-11 18:33:05.583876;quatre carreres;24/02/2022;11/03/2022;15;0
95300873;1.0;116.0;;;;;;;1;2;52000;6;2022-02-24 21:38:31.411634;394.903.141;-0.3763526;52000;52000;2022-03-11 18:35:46.657859;la saïdia;24/02/2022;11/03/2022;15;0
95302952;1.0;210.0;;;;;;;2;2;1900;6;2022-03-01 15:40:31.341777;394.664.359;-0.3536732;1900;1900;2022-03-04 22:09:01.560280;camins al grau;01/03/2022;04/03/2022;3;1
95310568;1.0;72.0;;;;;;;2;2;400;6;2022-03-01 15:04:12.731910;394.455.282;-0.3899063;400;400;2022-03-04 22:05:34.087233;jesús;01/03/2022;04/03/2022;3;1
95310809;2.0;117.0;;;;;;;2;2;1624;6;2022-03-01 14:58:13.094024;3.946.948.870.000.000;-0.3825668;1624;1624;2022-03-04 22:05:34.768870;extramurs;01/03/2022;04/03/2022;3;1
95328436;1.0;80.0;;;;;;;2;2;500;6;2022-03-01 14:40:02.106900;394.666.058;-0.4078445;500;500;2022-03-04 22:03:09.586016;l'olivereta;01/03/2022;04/03/2022;3;1
95330832;0.0;80.0;;;;;;;2;2;1500;6;2022-03-01 15:22:58.127110;394.729.865;-0.3765736;1500;1500;2022-03-04 22:07:11.307794;ciutat vella;01/03/2022;04/03/2022;3;1
95335392;1.0;49.0;;;;;;;2;1;540;6;2022-03-01 14:12:02.651482;3.946.131.679.999.990;-0.3926051;540;540;2022-03-04 22:02:38.003115;patraix;01/03/2022;04/03/2022;3;1
95347675;3.0;263.0;;;;;;;1;2;80000;6;2022-02-24 22:17:35.214263;394.535.714;-0.3855765;80000;80000;2022-03-11 18:37:21.789649;jesús;24/02/2022;11/03/2022;15;0
95353321;2.0;117.0;;;;;;;2;2;25000;6;2022-03-01 14:00:37.748140;394.848.589;-0.3716907;25000;25000;2022-03-04 22:01:44.765246;la saïdia;01/03/2022;04/03/2022;3;1
95360048;2.0;235.0;;;;;;;1;2;311600;6;2022-02-24 22:37:28.542672;394.803.036;-0.362078;311600;311600;2022-03-11 18:37:24.566698;el pla del real;24/02/2022;11/03/2022;15;0
95360419;0.0;216.0;;;;;;;1;2;272000;6;2022-02-24 22:34:28.126672;39.469.065;-0.3562723;272000;272000;2022-03-11 18:37:40.263737;el pla del real;24/02/2022;11/03/2022;15;0
95368227;1.0;25.0;;;;;;;2;1;800;6;2022-03-01 14:25:32.791871;394.657.729;-0.3656041;800;800;2022-03-04 22:03:50.385938;l'eixample;01/03/2022;04/03/2022;3;1
95369841;1.0;170.0;;;;;;;1;2;150000;6;2022-02-24 21:05:49.272989;394.611.323;-0.3616486;150000;150000;2022-03-11 18:33:27.786042;quatre carreres;24/02/2022;11/03/2022;15;0
95369910;0.0;150.0;;;;;;;2;2;1000;6;2022-03-01 15:32:57.720000;394.738.802;-0.35550240000000005;1000;1000;2022-03-04 22:06:40.751640;el pla del real;01/03/2022;04/03/2022;3;1
95369939;0.0;447.0;;;;;;;2;2;4000;6;2022-03-01 15:27:22.371657;394.732.198;-0.3634715;4000;4000;2022-03-04 22:06:44.351478;el pla del real;01/03/2022;04/03/2022;3;1
95369965;1.0;100.0;;;;;;;2;2;380;6;2022-03-01 13:53:09.798125;394.596.891;-0.3644459;380;380;2022-03-04 22:00:47.116929;quatre carreres;01/03/2022;04/03/2022;3;1
95370006;2.0;137.0;;;;;;;1;2;150000;6;2022-02-24 21:36:05.998901;394.834.729;-0.380591;150000;150000;2022-03-11 18:35:50.584272;la saïdia;24/02/2022;11/03/2022;15;0
95370031;2.0;297.0;;;;;;;1;2;190000;6;2022-02-24 22:41:38.266568;394.641.588;-0.3425046;190000;190000;2022-03-11 18:38:43.436732;camins al grau;24/02/2022;11/03/2022;15;0
95370035;0.0;77.0;;;;;;;1;2;135000;6;2022-02-24 22:37:24.731322;3.947.730.170.000.000;-0.3536681;135000;135000;2022-03-11 18:37:25.137841;el pla del real;24/02/2022;11/03/2022;15;0
