id;ad_characteristics_bathNumber;ad_characteristics_constructedArea;ad_characteristics_hasGarden;ad_characteristics_hasLift;ad_characteristics_hasParking;ad_characteristics_hasSwimmingPool;ad_characteristics_hasTerrace;ad_characteristics_roomNumber;ad_condition_isGoodCondition;ad_condition_isNeedsRenovating;ad_operation;ad_owner_type;ad_typology;address_location_x;date_insert;date_update;latitude;longitude;price;url;price_last;date_last;address_location_y;distrito;ascensor;ascensor_bool;planta;vistas;variacion_precio;day_insert;day_last;tiempo_venta;vendido
986;3.0;342.0;;1.0;;;;6.0;1.0;0.0;1;2;1;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:36:45.608368;2021-12-30 15:36:45.608368;394.707.106;-0.3769584;950000;https://www.idealista.com/inmueble/28316508/;950000;2022-02-23 11:46:22.581366;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;;;0;30/12/2021;23/02/2022;55;0
1003;1.0;133.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1;1;1;"[""Avenida Malvarrosa, 29"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 20:40:27.428520;2021-12-18 20:40:27.428520;394.769.388;-0.3281633;133000;https://www.idealista.com/inmueble/28425052/;133000;2022-02-23 11:24:55.990888;"[""Avenida Malvarrosa, 29"", ""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;sin ascensor;0.0;2.0;interior;0;18/12/2021;23/02/2022;67;0
1013;1.0;72.0;0.0;0.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Calle Picayo, 23"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:32:20.124485;2022-01-11 22:32:20.124485;3.949.064.960.000.000;-0.3870339;76800;https://www.idealista.com/inmueble/28500799/;76800;2022-02-23 11:55:13.956574;"[""Calle Picayo, 23"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;1.0;exterior;0;11/01/2022;23/02/2022;43;0
1059;2.0;100.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1;2;1;"[""Calle Juan de Garay"", ""Barrio Barrio de Favara"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:09:11.535851;2021-12-30 19:09:11.535851;394.522.925;-0.3947919;120000;https://www.idealista.com/inmueble/28813637/;120000;2022-02-12 12:34:01.669818;"[""Calle Juan de Garay"", ""Barrio Barrio de Favara"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;3.0;exterior;0;30/12/2021;12/02/2022;44;1
1104;1.0;70.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Calle Santander"", ""Barrio L'Hort de Senabre"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-13 03:25:56.133083;2022-01-13 03:25:56.133083;394.565.208;-0.3913242;93000;https://www.idealista.com/inmueble/29194533/;93000;2022-02-23 11:38:06.464431;"[""Calle Santander"", ""Barrio L'Hort de Senabre"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;sin ascensor;0.0;1.0;exterior;0;13/01/2022;23/02/2022;41;0
1138;1.0;65.0;;1.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""Calle Caravaca"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:39:58.159172;2021-12-30 19:39:58.159172;3.947.496.629.999.990;-0.35356540000000003;153000;https://www.idealista.com/inmueble/29485544/;153000;2022-02-23 11:40:04.215600;"[""Calle Caravaca"", ""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
1146;1.0;75.0;;1.0;0.0;;;3.0;0.0;1.0;1;2;1;"[""Mosen Fenollar"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:11:27.692091;2021-12-30 19:11:27.692091;394.601.557;-0.3914224;120000;https://www.idealista.com/inmueble/29540914/;120000;2022-02-23 11:35:42.268508;"[""Mosen Fenollar"", ""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
1150;2.0;155.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Barrio La Carrasca"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";2022-01-11 21:55:27.726875;2022-01-11 21:55:27.726875;394.722.688;-0.3375152;382000;https://www.idealista.com/inmueble/29575211/;382000;2022-02-23 11:52:05.979305;"[""Barrio La Carrasca"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";algirós;con ascensor;1.0;;;0;11/01/2022;23/02/2022;43;0
1161;3.0;228.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;1;2;1;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:33:06.292549;2021-12-30 15:33:06.292549;39.471.417;-0.379453;400000;https://www.idealista.com/inmueble/29639362/;400000;2022-02-23 11:45:09.561002;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1183;3.0;217.0;0.0;1.0;1.0;0.0;1.0;4.0;1.0;0.0;1;1;1;"[""Calle d'Isabel la Catòlica, 6"", ""Urb. no"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2022-01-11 19:55:42.931945;2022-01-11 19:55:42.931999;394.685.625;-0.3703026;690000;https://www.idealista.com/inmueble/30018834/;690000;2022-02-23 11:36:07.061775;"[""Calle d'Isabel la Catòlica, 6"", ""Urb. no"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;2.0;exterior;0;11/01/2022;23/02/2022;43;0
1229;3.0;266.0;;1.0;;;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:47:14.788607;2021-12-30 16:47:14.788607;39.472.203;-0.3696235;1195000;https://www.idealista.com/inmueble/30306849/;1195000;2022-02-23 11:33:35.575946;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;;;0;30/12/2021;23/02/2022;55;0
1237;1.0;93.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;1;1;"[""Calle de Pedro Cabanes, 83"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:39:53.950850;2021-12-30 17:39:53.950850;394.939.701;-0.3795476;135000;https://www.idealista.com/inmueble/30325266/;135000;2022-02-23 11:10:52.371818;"[""Calle de Pedro Cabanes, 83"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
1260;4.0;300.0;;1.0;0.0;;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:01.472083;2021-12-30 16:44:01.472083;394.674.977;-0.3681332000000001;1650000;https://www.idealista.com/inmueble/30565964/;1650000;2022-02-23 11:31:23.152235;"[""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
1269;2.0;126.0;;1.0;;;;4.0;1.0;0.0;1;2;1;"[""Calle de Luz Casanova"", ""Barrio Sant Antoni"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";2022-01-11 19:07:44.047550;2022-01-11 19:07:44.047605;394.891.672;-0.3746252;190000;https://www.idealista.com/inmueble/30651156/;178000;2022-02-23 11:25:59.960413;"[""Calle de Luz Casanova"", ""Barrio Sant Antoni"", ""Distrito La Saïdia"", ""València"", ""Valencia, València""]";la saïdia;con ascensor;1.0;6.0;exterior;-12000;11/01/2022;23/02/2022;43;0
1307;1.0;85.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;1;1;1;"[""Calle ángel del alcázar, 4"", ""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:36:01.953743;2022-01-11 18:36:01.953743;394.681.384;-0.4003488;145000;https://www.idealista.com/inmueble/30868217/;145000;2022-02-19 17:14:10.802252;"[""Calle ángel del alcázar, 4"", ""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;4.0;exterior;0;11/01/2022;19/02/2022;39;1
1317;2.0;90.0;0.0;0.0;1.0;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:22:04.789735;2021-12-30 20:22:04.789735;39.471.215;-0.3877259;353000;https://www.idealista.com/inmueble/30899606/;353000;2022-02-23 11:41:35.996639;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;sin ascensor;0.0;1.0;exterior;0;30/12/2021;23/02/2022;55;0
1318;1.0;82.0;0.0;0.0;;0.0;;1.0;1.0;0.0;1;2;1;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:35:08.513072;2021-12-30 15:35:08.513072;394.684.955;-0.3714796;300000;https://www.idealista.com/inmueble/30899622/;300000;2022-02-23 11:47:50.812666;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1326;1.0;80.0;0.0;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 20:39:15.992381;2021-12-18 20:39:15.992381;394.813.695;-0.3282292;200000;https://www.idealista.com/inmueble/30900093/;200000;2022-02-23 11:24:59.290660;"[""Barrio Playa de la Malvarrosa"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;2.0;exterior;0;18/12/2021;23/02/2022;67;0
1330;1.0;85.0;;1.0;;0.0;;4.0;1.0;0.0;1;2;1;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:22:03.109355;2021-12-30 20:22:03.109355;39.468.705;-0.3916099;195000;https://www.idealista.com/inmueble/30900303/;195000;2022-02-23 11:41:35.958992;"[""Barrio La Petxina"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;;0;30/12/2021;23/02/2022;55;0
1336;2.0;83.0;0.0;1.0;;0.0;1.0;2.0;1.0;0.0;1;2;1;"[""Barrio Camí Reial"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";2022-01-13 03:26:52.235537;2022-01-13 03:26:52.235537;3.943.828.320.000.000;-0.3858274;165000;https://www.idealista.com/inmueble/30900465/;165000;2022-02-23 11:42:14.515183;"[""Barrio Camí Reial"", ""Distrito Jesús"", ""València"", ""Valencia, València""]";jesús;con ascensor;1.0;10.0;exterior;0;13/01/2022;23/02/2022;41;0
1342;2.0;100.0;0.0;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:35:10.295878;2021-12-30 15:35:10.295878;394.717.847;-0.3785699;495000;https://www.idealista.com/inmueble/30900928/;495000;2022-02-23 11:46:56.973191;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
1347;2.0;220.0;0.0;1.0;;0.0;;5.0;1.0;0.0;1;2;1;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:22:06.232191;2021-12-30 20:22:06.232191;394.654.201;-0.3803378;850000;https://www.idealista.com/inmueble/30901319/;850000;2022-02-23 11:41:32.798219;"[""Barrio Arrancapins"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1349;2.0;100.0;;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:34:59.874501;2021-12-30 15:34:59.874501;394.717.558;-0.3738787;495000;https://www.idealista.com/inmueble/30901596/;495000;2022-02-23 11:47:21.035631;"[""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;6.0;exterior;0;30/12/2021;23/02/2022;55;0
1351;2.0;128.0;0.0;1.0;;0.0;1.0;2.0;1.0;0.0;1;2;1;"[""Calle de Rumbau"", ""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:34:57.814433;2021-12-30 15:34:57.814433;394.724.717;-0.3799929;750000;https://www.idealista.com/inmueble/30901711/;750000;2022-02-23 11:45:40.921052;"[""Calle de Rumbau"", ""Barrio El Mercat"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;9.0;exterior;0;30/12/2021;23/02/2022;55;0
1355;3.0;187.0;0.0;1.0;1.0;0.0;1.0;5.0;1.0;0.0;1;2;1;"[""Barrio La Vega Baixa"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";2022-01-11 21:55:22.261709;2022-01-11 21:55:22.261709;394.766.936;-0.34920840000000003;450000;https://www.idealista.com/inmueble/30901903/;450000;2022-02-23 11:52:54.995760;"[""Barrio La Vega Baixa"", ""Distrito Algirós"", ""València"", ""Valencia, València""]";algirós;con ascensor;1.0;5.0;exterior;0;11/01/2022;23/02/2022;43;0
1360;2.0;140.0;;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:35:01.678723;2021-12-30 15:35:01.678723;394.726.726;-0.3735933;900000;https://www.idealista.com/inmueble/30902067/;900000;2022-02-23 11:47:20.996917;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;4.0;;0;30/12/2021;23/02/2022;55;0
1361;2.0;125.0;0.0;0.0;1.0;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:23:28.451111;2022-01-11 22:23:28.451111;39.494.072;-0.402083;699000;https://www.idealista.com/inmueble/30902117/;699000;2022-02-23 11:55:41.945399;"[""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;4.0;exterior;0;11/01/2022;23/02/2022;43;0
1363;2.0;110.0;;1.0;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";2021-12-30 19:12:43.502507;2021-12-30 19:12:43.502507;394.641.136;-0.3936071;170000;https://www.idealista.com/inmueble/30902353/;170000;2022-01-14 23:53:40.048252;"[""Barrio Patraix"", ""Distrito Patraix"", ""València"", ""Valencia, València""]";patraix;con ascensor;1.0;3.0;exterior;0;30/12/2021;14/01/2022;15;1
1406;2.0;110.0;0.0;1.0;1.0;0.0;;2.0;1.0;0.0;1;2;1;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:35:35.310760;2021-12-30 15:35:35.310760;394.723.819;-0.3741476;450000;https://www.idealista.com/inmueble/31148644/;450000;2022-02-12 13:01:39.158669;"[""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;3.0;exterior;0;30/12/2021;12/02/2022;44;1
1413;1.0;121.0;;1.0;0.0;;;4.0;1.0;0.0;1;2;1;"[""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:40:19.582877;2022-01-11 18:40:19.582877;3.947.134.920.000.000;-0.4042818;150000;https://www.idealista.com/inmueble/31173825/;144000;2022-02-23 11:32:00.450409;"[""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;con ascensor;1.0;1.0;exterior;-6000;11/01/2022;23/02/2022;43;0
1416;1.0;67.0;;;;0.0;;3.0;1.0;0.0;1;2;1;"[""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";2022-01-11 18:50:25.888484;2022-01-11 18:50:25.888484;394.691.163;-0.4061961;74000;https://www.idealista.com/inmueble/31180680/;74000;2022-01-27 06:00:38.569163;"[""Barrio Tres Forques"", ""Distrito L'Olivereta"", ""València"", ""Valencia, València""]";l'olivereta;;;;;0;11/01/2022;27/01/2022;16;1
1423;2.0;130.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;1;1;"[""pintor salvador abril, 19"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:43:31.292385;2021-12-30 16:43:31.292385;394.630.079;-0.3702423;395000;https://www.idealista.com/inmueble/31203618/;395000;2022-02-23 11:36:20.870688;"[""pintor salvador abril, 19"", ""Barrio Russafa"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;3.0;exterior;0;30/12/2021;23/02/2022;55;0
1432;2.0;331.0;;1.0;0.0;;;8.0;1.0;0.0;1;2;1;"[""Paseo de russafa s/n"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 14:54:55.663274;2021-12-30 14:54:55.663274;394.680.705;-0.3752165;750000;https://www.idealista.com/inmueble/31269132/;750000;2022-01-27 06:12:43.625353;"[""Paseo de russafa s/n"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;exterior;0;30/12/2021;27/01/2022;28;1
1444;4.0;244.0;;1.0;1.0;;;5.0;1.0;0.0;1;2;1;"[""jorge juan"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:06.747947;2021-12-30 16:44:06.747947;394.701.395;-0.3702777;980000;https://www.idealista.com/inmueble/31329532/;980000;2022-02-23 11:31:26.235074;"[""jorge juan"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
1454;2.0;150.0;0.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;1;2;1;"[""Barrio Exposició"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:47:16.005490;2021-12-30 19:47:16.005490;394.772.193;-0.3649151;495000;https://www.idealista.com/inmueble/31386380/;495000;2022-02-23 11:39:04.407793;"[""Barrio Exposició"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;5.0;exterior;0;30/12/2021;23/02/2022;55;0
1469;2.0;88.0;;1.0;0.0;;;2.0;1.0;0.0;1;2;1;"[""gayano lluch, 21"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";2021-12-30 17:40:55.830618;2021-12-30 17:40:55.830618;394.922.705;-0.381181;170000;https://www.idealista.com/inmueble/31461956/;170000;2022-02-23 11:11:59.301800;"[""gayano lluch, 21"", ""Barrio Torrefiel"", ""Distrito Rascanya"", ""València"", ""Valencia, València""]";rascanya;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1482;1.0;89.0;;1.0;0.0;;0.0;3.0;0.0;1.0;1;2;1;"[""Carrer de Josep Aguirre, 22"", ""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";2021-12-18 20:43:44.220631;2021-12-18 20:43:44.220631;394.620.329;-0.3361542;170000;https://www.idealista.com/inmueble/31554141/;170000;2022-02-23 11:21:59.428851;"[""Carrer de Josep Aguirre, 22"", ""Barrio El Grau"", ""Distrito Poblats Marítims"", ""València"", ""Valencia, València""]";poblats marítims;con ascensor;1.0;5.0;exterior;0;18/12/2021;23/02/2022;67;0
1498;1.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1;1;1;"[""Calle Músico José Iturbi, 7"", ""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:53:26.932046;2021-12-30 15:53:26.932046;3.947.524.170.000.000;-0.3706075;139999;https://www.idealista.com/inmueble/31678982/;139999;2022-02-23 11:47:01.710344;"[""Calle Músico José Iturbi, 7"", ""Barrio La Xerea"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;sin ascensor;0.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1500;1.0;53.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1;1;1;"[""Calle de la costera, 2"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:23:30.346186;2022-01-11 22:23:30.346186;394.940.988;-0.4007666;165000;https://www.idealista.com/inmueble/31685607/;165000;2022-01-27 06:21:28.953421;"[""Calle de la costera, 2"", ""Barrio Benicalap"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;con ascensor;1.0;5.0;exterior;0;11/01/2022;27/01/2022;16;1
1519;3.0;346.0;;1.0;0.0;;1.0;6.0;0.0;1.0;1;2;1;"[""Ballesteros"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:44:06.390639;2021-12-30 15:44:06.390639;394.704.698;-0.376614;750000;https://www.idealista.com/inmueble/31789821/;750000;2022-02-23 11:45:32.369043;"[""Ballesteros"", ""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;exterior;0;30/12/2021;23/02/2022;55;0
1523;1.0;80.0;;0.0;0.0;;1.0;2.0;1.0;0.0;1;2;1;"[""Calle del botànic, 28"", ""Barrio El Botànic"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";2021-12-30 20:03:33.108845;2021-12-30 20:03:33.108915;394.750.973;-0.3858341;180000;https://www.idealista.com/inmueble/31824256/;178000;2022-02-23 11:41:03.067272;"[""Calle del botànic, 28"", ""Barrio El Botànic"", ""Distrito Extramurs"", ""València"", ""Valencia, València""]";extramurs;sin ascensor;0.0;3.0;exterior;-2000;30/12/2021;23/02/2022;55;0
1536;1.0;79.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;1;1;1;"[""Avenida de burjassot, 279"", ""Barrio Ciutat Fallera"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";2022-01-11 22:23:32.178710;2022-01-11 22:23:32.178710;39.496.604.100.000.000;-0.3979545;120000;https://www.idealista.com/inmueble/31883787/;120000;2022-02-23 11:55:50.302737;"[""Avenida de burjassot, 279"", ""Barrio Ciutat Fallera"", ""Distrito Benicalap"", ""València"", ""Valencia, València""]";benicalap;sin ascensor;0.0;3.0;exterior;0;11/01/2022;23/02/2022;43;0
1539;4.0;418.0;0.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;1;2;1;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";2021-12-30 19:47:32.690224;2021-12-30 19:47:32.690224;394.717.198;-0.3619715;3300000;https://www.idealista.com/inmueble/31908002/;3300000;2022-02-09 03:38:11.097394;"[""Barrio Mestalla"", ""Distrito El Pla del Real"", ""València"", ""Valencia, València""]";el pla del real;con ascensor;1.0;8.0;exterior;0;30/12/2021;09/02/2022;41;1
1560;2.0;128.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;1;1;1;"[""Calle del doctor manuel candela, 33"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";2022-01-11 21:34:42.481431;2022-01-11 21:34:42.481431;394.686.245;-0.3502526;259000;https://www.idealista.com/inmueble/32027842/;269000;2022-02-23 11:42:54.874658;"[""Calle del doctor manuel candela, 33"", ""Barrio Albors"", ""Distrito Camins al Grau"", ""València"", ""Valencia, València""]";camins al grau;con ascensor;1.0;5.0;exterior;10000;11/01/2022;23/02/2022;43;0
1562;1.0;96.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1;1;1;"[""Avenida de l'institut obrer valencià, 11"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";2021-12-30 18:22:29.691763;2021-12-30 18:22:29.691849;39.455.325;-0.35909800000000003;230000;https://www.idealista.com/inmueble/32037872/;230000;2021-12-30 17:55:47.753092;"[""Avenida de l'institut obrer valencià, 11"", ""Barrio Ciutat de les Arts i de les Ciencies"", ""Distrito Quatre Carreres"", ""València"", ""Valencia, València""]";quatre carreres;con ascensor;1.0;5.0;exterior;0;30/12/2021;30/12/2021;0;1
1576;3.0;200.0;;1.0;0.0;;;4.0;1.0;0.0;1;2;1;"[""Calle cirilo amoros"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";2021-12-30 16:44:17.445420;2021-12-30 16:44:17.445420;394.696.186;-0.3690405;900000;https://www.idealista.com/inmueble/32128851/;900000;2022-02-23 11:33:23.834501;"[""Calle cirilo amoros"", ""Barrio El Pla del Remei"", ""Distrito L'Eixample"", ""València"", ""Valencia, València""]";l'eixample;con ascensor;1.0;4.0;exterior;0;30/12/2021;23/02/2022;55;0
1584;2.0;185.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1;2;1;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";2021-12-30 15:35:31.409791;2021-12-30 15:35:31.409791;394.673.088;-0.372955;490000;https://www.idealista.com/inmueble/32180231/;490000;2022-01-11 22:56:11.384257;"[""Barrio Sant Francesc"", ""Distrito Ciutat Vella"", ""València"", ""Valencia, València""]";ciutat vella;con ascensor;1.0;2.0;;0;30/12/2021;11/01/2022;12;1
