"";"baños";"m2";"jardin";"ascensor";"piscina";"terraza";"habitaciones";"a_reformar";"tipo_vendedor";"latitud";"longitud";"url";"precio_final";"distrito";"barrio";"armarios.empotrados";"acceso.adaptado";"aire.acondicionado";"balcon";"trastero";"garaje.incluido";"calefaccion";"planta";"vistas";"variacion_precio";"dias_venta";"planta_cat";"preciom2"
"1700";2;126;"0";"1";"1";"1";3;"0";"2";39,4879088;-0,4041193;"https://www.idealista.com/inmueble/95148199/";298000;"campanar";"sant pau";"1";"0";"0";"0";"0";"1";"1";9;"1";0;16;"Alta";2365,07936507937
"1701";1;65;"0";"0";"0";"0";2;"1";"2";39,4677853;-0,4039906;"https://www.idealista.com/inmueble/95150090/";37000;"l'olivereta";"tres forques";"0";"0";"0";"1";"0";"0";"0";3;"1";0;30;"Media";569,230769230769
"1702";1;67;"0";"1";"0";"0";3;"0";"2";39,4882846;-0,3827975;"https://www.idealista.com/inmueble/95150103/";89000;"la saïdia";"tormos";"0";"0";"0";"0";"0";"0";"1";4;"1";0;28;"Media";1328,35820895522
"1703";1;80;"0";"0";"0";"0";3;"0";"2";39,4891834;-0,3867664;"https://www.idealista.com/inmueble/95150356/";66990;"benicalap";"benicalap";"1";"0";"1";"0";"0";"0";"1";2;"1";0;16;"Baja";837,375
"1704";1;92;"0";"1";"0";"0";4;"1";"2";39,450376;-0,3787418;"https://www.idealista.com/inmueble/95151681/";120000;"quatre carreres";"malilla";"0";"0";"0";"0";"0";"0";"0";4;"1";0;0;"Media";1304,34782608696
"1705";2;107;"0";"1";"0";"1";2;"0";"2";39,4727194;-0,3369615;"https://www.idealista.com/inmueble/95152357/";145000;"poblats marítims";"beteró";"1";"0";"1";"0";"0";"0";"1";0;"1";-13000;48;"Baja";1355,14018691589
"1706";2;192;"0";"1";"0";"1";4;"0";"2";39,4682282;-0,379187;"https://www.idealista.com/inmueble/95153530/";350000;"ciutat vella";"sant francesc";"0";"1";"1";"0";"0";"0";"1";1;"1";0;25;"Baja";1822,91666666667
"1707";4;312;"0";"1";"0";"1";6;"0";"2";39,4840091;-0,3595422;"https://www.idealista.com/inmueble/95153570/";600000;"el pla del real";"jaume roig";"1";"0";"1";"1";"0";"1";"1";10;"1";0;0;"Alta";1923,07692307692
"1708";4;252;"0";"1";"0";"1";4;"0";"2";39,4692299;-0,372129;"https://www.idealista.com/inmueble/95153612/";1250000;"l'eixample";"el pla del remei";"1";"0";"1";"0";"1";"1";"1";2;"1";0;0;"Baja";4960,31746031746
"1709";1;134;"0";"0";"0";"0";5;"1";"2";39,476323;-0,3801223;"https://www.idealista.com/inmueble/95155639/";220000;"ciutat vella";"el pilar";"0";"0";"0";"1";"0";"0";"0";1;"1";0;28;"Baja";1641,79104477612
"1710";2;123;"0";"1";"0";"0";3;"0";"2";39,4645136;-0,329676;"https://www.idealista.com/inmueble/95157994/";299000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"1";"0";"0";"0";6;"1";0;24;"Alta";2430,89430894309
"1711";2;161;"0";"1";"0";"0";4;"0";"2";39,4674285;-0,3727861;"https://www.idealista.com/inmueble/95159929/";695000;"l'eixample";"el pla del remei";"1";"1";"1";"0";"0";"1";"1";6;"1";0;28;"Alta";4316,7701863354
"1712";2;120;"0";"1";"0";"1";3;"0";"2";39,4775349;-0,3302347;"https://www.idealista.com/inmueble/95160590/";164900;"poblats marítims";"playa de la malvarrosa";"1";"1";"0";"0";"0";"0";"1";1;"1";0;40;"Baja";1374,16666666667
"1713";1;77;"0";"0";"0";"0";3;"0";"2";39,4856136;-0,3871873;"https://www.idealista.com/inmueble/95161162/";82500;"la saïdia";"marxalenes";"0";"0";"0";"1";"0";"0";"1";3;"1";0;0;"Media";1071,42857142857
"1714";1;89;"0";"0";"0";"0";4;"0";"2";39,489468;-0,3750018;"https://www.idealista.com/inmueble/95162584/";71990;"la saïdia";"tormos";"0";"0";"0";"0";"0";"0";"1";3;"1";0;20;"Media";808,876404494382
"1715";1;90;"0";"0";"0";"0";4;"0";"2";39,490768;-0,3767018;"https://www.idealista.com/inmueble/95163009/";71990;"la saïdia";"tormos";"1";"0";"0";"1";"0";"0";"0";5;"1";0;15;"Alta";799,888888888889
"1716";1;62;"0";"1";"0";"0";1;"0";"2";39,4718535;-0,3942108;"https://www.idealista.com/inmueble/95163631/";150000;"l'olivereta";"nou moles";"1";"0";"1";"0";"1";"1";"1";6;"1";-10000;30;"Alta";2419,35483870968
"1717";2;133;"0";"1";"0";"0";4;"1";"2";39,4740073;-0,3381983;"https://www.idealista.com/inmueble/95163768/";165000;"poblats marítims";"beteró";"1";"0";"0";"1";"0";"0";"0";5;"1";0;24;"Alta";1240,6015037594
"1718";2;112;"0";"1";"0";"0";2;"0";"2";39,4653723;-0,3730561;"https://www.idealista.com/inmueble/95164033/";435000;"l'eixample";"el pla del remei";"1";"0";"1";"1";"0";"0";"1";4;"1";0;0;"Media";3883,92857142857
"1719";2;100;"0";"1";"0";"0";3;"0";"2";39,4579698;-0,3835664;"https://www.idealista.com/inmueble/95164193/";153000;"jesús";"la raiosa";"1";"0";"1";"1";"1";"1";"0";1;"1";0;39;"Baja";1530
"1720";1;127;"1";"1";"0";"0";5;"1";"2";39,4648952;-0,3835637;"https://www.idealista.com/inmueble/95164713/";215000;"extramurs";"arrancapins";"1";"1";"0";"0";"1";"0";"0";0;"1";0;44;"Baja";1692,91338582677
"1721";1;88;"0";"1";"0";"0";3;"1";"2";39,4700073;-0,3380983;"https://www.idealista.com/inmueble/95164733/";145000;"poblats marítims";"beteró";"1";"0";"0";"0";"0";"0";"0";7;"1";0;63;"Alta";1647,72727272727
"1722";1;180;"0";"0";"0";"0";5;"1";"2";39,4768384;-0,3815386;"https://www.idealista.com/inmueble/95166579/";315000;"ciutat vella";"el pilar";"0";"0";"0";"1";"1";"0";"0";1;"1";0;49;"Baja";1750
"1723";2;102;"1";"1";"1";"1";2;"0";"2";39,4844174;-0,4037198;"https://www.idealista.com/inmueble/95167306/";248000;"campanar";"sant pau";"1";"0";"1";"0";"1";"1";"0";8;"1";0;16;"Alta";2431,37254901961
"1724";2;124;"1";"1";"1";"0";3;"0";"2";39,4456353;-0,3751196;"https://www.idealista.com/inmueble/95167611/";224000;"quatre carreres";"malilla";"0";"0";"0";"0";"0";"0";"0";10;"1";0;37;"Alta";1806,45161290323
"1725";2;154;"0";"1";"0";"0";4;"1";"2";39,4688708;-0,3693679;"https://www.idealista.com/inmueble/95169514/";510000;"l'eixample";"el pla del remei";"1";"0";"0";"1";"0";"0";"1";3;"1";0;0;"Media";3311,68831168831
"1726";1;110;"0";"1";"0";"0";4;"0";"1";39,4573764;-0,4028351;"https://www.idealista.com/inmueble/95169922/";107000;"patraix";"sant isidre";"1";"1";"1";"1";"0";"0";"1";5;"0";0;28;"Alta";972,727272727273
"1727";2;124;"0";"1";"0";"0";3;"0";"2";39,4455437;-0,3745592;"https://www.idealista.com/inmueble/95170449/";224000;"quatre carreres";"malilla";"0";"0";"0";"0";"0";"0";"0";10;"1";0;40;"Alta";1806,45161290323
"1728";1;100;"0";"1";"0";"0";4;"0";"2";39,4947535;-0,3728803;"https://www.idealista.com/inmueble/95170510/";119000;"rascanya";"torrefiel";"1";"0";"1";"1";"0";"0";"0";3;"1";0;3;"Media";1190
"1729";2;100;"0";"1";"0";"0";4;"0";"2";39,4937041;-0,3787433;"https://www.idealista.com/inmueble/95170766/";129000;"rascanya";"torrefiel";"0";"1";"0";"1";"0";"0";"0";3;"1";0;28;"Media";1290
"1730";2;97;"0";"1";"0";"1";4;"0";"2";39,4687068;-0,3903493;"https://www.idealista.com/inmueble/95173128/";250000;"extramurs";"arrancapins";"1";"0";"1";"0";"0";"0";"1";2;"1";0;12;"Baja";2577,31958762887
"1731";1;65;"0";"0";"0";"0";2;"0";"2";39,4928691;-0,3943584;"https://www.idealista.com/inmueble/95175681/";73500;"benicalap";"benicalap";"0";"0";"0";"0";"0";"0";"0";0;"1";-4000;32;"Baja";1130,76923076923
"1732";1;90;"0";"0";"0";"0";4;"1";"2";39,489768;-0,3771018;"https://www.idealista.com/inmueble/95176144/";71990;"la saïdia";"tormos";"0";"0";"0";"1";"0";"0";"1";5;"1";0;28;"Alta";799,888888888889
"1733";2;101;"1";"1";"0";"0";4;"0";"2";39,4604936;-0,4032939;"https://www.idealista.com/inmueble/95176480/";167000;"patraix";"vara de quart";"1";"0";"1";"1";"0";"0";"0";1;"1";0;41;"Baja";1653,46534653465
"1734";1;80;"0";"1";"0";"0";2;"0";"1";39,4627673;-0,3429585;"https://www.idealista.com/inmueble/95176539/";285000;"camins al grau";"la creu del grau";"1";"0";"1";"0";"0";"0";"0";6;"1";109000;29;"Alta";3562,5
"1735";1;70;"0";"0";"0";"0";2;"0";"2";39,4691562;-0,3335844;"https://www.idealista.com/inmueble/95177196/";81000;"poblats marítims";"el cabanyal-el canyamelar";"0";"0";"0";"1";"0";"0";"0";3;"1";0;60;"Media";1157,14285714286
"1736";1;70;"0";"1";"0";"0";2;"0";"2";39,4705564;-0,3292227;"https://www.idealista.com/inmueble/95180560/";175000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"1";0;"1";0;12;"Baja";2500
"1737";1;70;"0";"1";"0";"0";2;"0";"2";39,4710564;-0,3284227;"https://www.idealista.com/inmueble/95180562/";175000;"poblats marítims";"el cabanyal-el canyamelar";"1";"0";"1";"0";"0";"0";"1";0;"1";0;32;"Baja";2500
"1738";1;75;"0";"1";"0";"0";3;"0";"2";39,4573626;-0,3871362;"https://www.idealista.com/inmueble/95180972/";119000;"jesús";"la raiosa";"0";"0";"1";"1";"0";"0";"0";3;"1";0;16;"Media";1586,66666666667
"1739";2;86;"0";"1";"0";"0";4;"0";"2";39,4964041;-0,3793433;"https://www.idealista.com/inmueble/95181622/";129000;"rascanya";"torrefiel";"1";"0";"1";"1";"0";"0";"1";3;"1";0;28;"Media";1500
"1740";1;55;"1";"1";"1";"0";1;"0";"2";39,4818738;-0,4009002;"https://www.idealista.com/inmueble/95185965/";170000;"campanar";"nou campanar";"1";"0";"1";"1";"0";"1";"1";7;"1";-5000;29;"Alta";3090,90909090909
"1741";1;111;"0";"1";"0";"0";3;"0";"2";39,4559282;-0,3831858;"https://www.idealista.com/inmueble/95191384/";110000;"jesús";"la raiosa";"1";"1";"1";"1";"0";"0";"1";4;"1";-8000;32;"Media";990,990990990991
"1742";1;85;"0";"1";"0";"0";3;"0";"2";39,493074;-0,3963508;"https://www.idealista.com/inmueble/95195310/";102000;"benicalap";"benicalap";"0";"0";"0";"1";"0";"0";"1";1;"1";0;13;"Baja";1200
"1743";2;65;"0";"0";"0";"0";2;"1";"2";39,4847028;-0,357941;"https://www.idealista.com/inmueble/95195734/";72000;"benimaclet";"benimaclet";"0";"0";"0";"0";"0";"0";"0";5;"0";0;16;"Alta";1107,69230769231
"1744";2;93;"0";"1";"0";"1";3;"0";"2";39,4564978;-0,3729929;"https://www.idealista.com/inmueble/95196003/";153000;"quatre carreres";"en corts";"0";"1";"0";"1";"0";"0";"1";1;"1";-15500;63;"Baja";1645,16129032258
"1745";1;75;"0";"0";"0";"0";2;"0";"2";39,458192;-0,3863428;"https://www.idealista.com/inmueble/95196689/";85000;"jesús";"la raiosa";"0";"0";"0";"0";"0";"0";"1";4;"1";0;37;"Media";1133,33333333333
"1746";2;123;"0";"1";"0";"1";3;"0";"2";39,4702981;-0,3270587;"https://www.idealista.com/inmueble/95198735/";299000;"poblats marítims";"el cabanyal-el canyamelar";"1";"1";"1";"1";"0";"0";"0";6;"1";0;24;"Alta";2430,89430894309
"1747";2;133;"0";"1";"0";"0";4;"0";"2";39,4422071;-0,3888999;"https://www.idealista.com/inmueble/95201029/";135000;"jesús";"sant marcellí";"0";"0";"0";"1";"0";"0";"1";6;"1";-15000;29;"Alta";1015,03759398496
"1748";3;287;"0";"1";"0";"0";5;"1";"2";39,4703685;-0,3754241;"https://www.idealista.com/inmueble/95201850/";575000;"ciutat vella";"sant francesc";"1";"1";"1";"1";"1";"0";"1";5;"1";0;44;"Alta";2003,48432055749
"1749";2;111;"0";"1";"0";"0";4;"0";"2";39,4618909;-0,3841995;"https://www.idealista.com/inmueble/95202688/";281200;"extramurs";"arrancapins";"0";"0";"0";"0";"0";"0";"0";5;"1";0;28;"Alta";2533,33333333333
"1750";1;88;"0";"0";"0";"0";4;"1";"2";39,490768;-0,3767018;"https://www.idealista.com/inmueble/95203562/";71990;"la saïdia";"tormos";"0";"0";"0";"1";"0";"0";"0";5;"1";0;41;"Alta";818,068181818182
"1751";1;83;"0";"0";"0";"0";3;"1";"2";39,4601804;-0,3474437;"https://www.idealista.com/inmueble/95208215/";79000;"camins al grau";"la creu del grau";"0";"0";"0";"0";"0";"0";"1";5;"1";0;13;"Alta";951,807228915663
"1752";1;118;"0";"0";"0";"0";3;"0";"2";39,4636671;-0,3389185;"https://www.idealista.com/inmueble/95208230/";159000;"camins al grau";"la creu del grau";"1";"0";"0";"1";"1";"0";"1";2;"1";0;16;"Baja";1347,45762711864
"1753";1;67;"0";"0";"0";"0";3;"0";"2";39,4673078;-0,3348033;"https://www.idealista.com/inmueble/95208264/";79999;"poblats marítims";"beteró";"0";"0";"1";"0";"0";"0";"1";4;"1";0;24;"Media";1194,01492537313
"1754";3;170;"0";"1";"0";"1";3;"0";"2";39,4940732;-0,4028874;"https://www.idealista.com/inmueble/95208656/";583000;"campanar";"sant pau";"0";"0";"0";"0";"0";"0";"0";4;"1";0;32;"Media";3429,41176470588
"1755";2;107;"0";"1";"0";"0";3;"0";"2";39,4677068;-0,3905493;"https://www.idealista.com/inmueble/95208751/";245000;"extramurs";"arrancapins";"1";"0";"1";"0";"0";"0";"0";2;"1";0;0;"Baja";2289,71962616822
"1756";2;124;"0";"1";"0";"0";3;"0";"2";39,4538962;-0,4002928;"https://www.idealista.com/inmueble/95210271/";205000;"patraix";"sant isidre";"1";"0";"1";"0";"0";"1";"1";6;"1";0;41;"Alta";1653,22580645161
"1757";1;90;"0";"1";"0";"0";3;"0";"2";39,472287;-0,3475385;"https://www.idealista.com/inmueble/95210410/";175000;"algirós";"ciutat jardí";"1";"1";"1";"1";"0";"0";"1";9;"1";0;16;"Alta";1944,44444444444
"1758";1;86;"0";"1";"0";"0";4;"1";"2";39,456404;-0,3882828;"https://www.idealista.com/inmueble/95210780/";89000;"jesús";"la raiosa";"1";"0";"0";"1";"0";"0";"0";2;"1";0;16;"Baja";1034,88372093023
"1759";1;60;"0";"0";"0";"0";2;"1";"1";39,4462263;-0,3359122;"https://www.idealista.com/inmueble/95214208/";65000;"quatre carreres";"la punta";"0";"0";"0";"0";"0";"0";"1";1;"1";0;40;"Baja";1083,33333333333
"1760";1;74;"0";"1";"0";"0";3;"0";"2";39,4641591;-0,3372256;"https://www.idealista.com/inmueble/95215906/";125500;"camins al grau";"aiora";"0";"0";"0";"1";"0";"0";"1";2;"1";0;32;"Baja";1695,94594594595
"1761";1;75;"0";"1";"0";"0";3;"0";"2";39,48326;-0,3715217;"https://www.idealista.com/inmueble/95217521/";145000;"la saïdia";"morvedre";"1";"0";"1";"0";"0";"0";"1";4;"1";0;15;"Media";1933,33333333333
"1762";1;49;"0";"0";"0";"0";2;"0";"2";39,4550735;-0,3913022;"https://www.idealista.com/inmueble/95217717/";118000;"patraix";"de favara";"1";"0";"1";"1";"0";"0";"1";2;"1";0;13;"Baja";2408,16326530612
"1763";1;65;"0";"0";"0";"0";2;"0";"2";39,4589464;-0,3872391;"https://www.idealista.com/inmueble/95219243/";85000;"jesús";"la raiosa";"1";"0";"0";"0";"0";"0";"0";4;"1";0;3;"Media";1307,69230769231
"1764";2;105;"0";"1";"0";"0";3;"0";"2";39,4712487;-0,4032632;"https://www.idealista.com/inmueble/95219321/";120000;"l'olivereta";"nou moles";"0";"0";"1";"0";"0";"0";"0";3;"1";0;13;"Media";1142,85714285714
"1765";4;272;"0";"1";"1";"1";5;"0";"2";39,477201;-0,3793544;"https://www.idealista.com/inmueble/95219509/";999000;"ciutat vella";"la seu";"1";"0";"1";"0";"0";"1";"1";3;"1";0;12;"Media";3672,79411764706
"1766";2;100;"0";"1";"0";"1";3;"0";"2";39,4712349;-0,3975323;"https://www.idealista.com/inmueble/95220171/";173000;"l'olivereta";"nou moles";"1";"0";"1";"0";"0";"1";"1";1;"1";0;29;"Baja";1730
"1767";1;100;"0";"1";"0";"0";4;"0";"2";39,4936535;-0,3727803;"https://www.idealista.com/inmueble/95220587/";118000;"rascanya";"torrefiel";"1";"0";"1";"1";"0";"0";"0";3;"1";0;3;"Media";1180
"1768";2;108;"0";"1";"0";"0";3;"0";"2";39,4515076;-0,4034727;"https://www.idealista.com/inmueble/95221253/";127000;"patraix";"sant isidre";"1";"1";"1";"1";"0";"0";"1";5;"1";-6500;41;"Alta";1175,92592592593
"1769";2;148;"0";"1";"0";"0";4;"0";"1";39,4579605;-0,3738975;"https://www.idealista.com/inmueble/95222311/";260000;"l'eixample";"russafa";"1";"0";"1";"1";"0";"0";"0";4;"1";0;28;"Media";1756,75675675676
"1770";2;174;"1";"1";"1";"1";3;"0";"2";39,4858185;-0,4012595;"https://www.idealista.com/inmueble/95223095/";430000;"campanar";"sant pau";"1";"1";"1";"1";"1";"1";"0";1;"1";0;13;"Baja";2471,26436781609
"1771";1;50;"0";"0";"0";"0";2;"0";"2";39,4671898;-0,4026608;"https://www.idealista.com/inmueble/95224154/";35000;"l'olivereta";"tres forques";"0";"0";"0";"1";"0";"0";"1";5;"1";0;32;"Alta";700
"1772";1;69;"0";"1";"0";"0";3;"0";"2";39,473605;-0,3976082;"https://www.idealista.com/inmueble/95226593/";120000;"l'olivereta";"nou moles";"0";"0";"1";"0";"0";"0";"1";4;"0";0;39;"Media";1739,13043478261
"1773";1;59;"0";"0";"0";"0";2;"0";"2";39,4544867;-0,3667512;"https://www.idealista.com/inmueble/95228738/";83000;"quatre carreres";"mont-olivet";"0";"0";"0";"0";"0";"0";"0";6;"1";-4500;56;"Alta";1406,77966101695
"1774";2;137;"0";"1";"0";"1";4;"0";"2";39,4868318;-0,3827317;"https://www.idealista.com/inmueble/95228797/";182000;"la saïdia";"marxalenes";"1";"0";"1";"1";"0";"1";"0";2;"1";-3000;48;"Baja";1328,46715328467
"1775";1;76;"0";"0";"0";"1";3;"0";"2";39,4563809;-0,3337516;"https://www.idealista.com/inmueble/95228851/";80000;"poblats marítims";"el grau";"1";"0";"0";"0";"0";"0";"0";4;"1";0;40;"Media";1052,63157894737
"1776";2;90;"0";"1";"0";"0";2;"1";"2";39,4866553;-0,3913576;"https://www.idealista.com/inmueble/95229511/";165000;"campanar";"el calvari";"0";"0";"0";"0";"0";"0";"0";0;"1";0;8;"Baja";1833,33333333333
"1777";1;58;"0";"0";"0";"0";1;"0";"2";39,4545069;-0,3932743;"https://www.idealista.com/inmueble/95230550/";118000;"patraix";"de favara";"1";"0";"1";"1";"0";"0";"0";0;"1";-12000;41;"Baja";2034,48275862069
"1778";1;102;"0";"1";"0";"0";4;"1";"2";39,4589764;-0,4046351;"https://www.idealista.com/inmueble/95230764/";107000;"patraix";"sant isidre";"1";"1";"1";"1";"0";"0";"1";5;"0";0;44;"Alta";1049,01960784314
"1779";2;120;"0";"1";"0";"1";4;"0";"2";39,4806977;-0,3611362;"https://www.idealista.com/inmueble/95230850/";350000;"el pla del real";"jaume roig";"1";"1";"1";"1";"0";"0";"1";1;"1";0;25;"Baja";2916,66666666667
"1780";2;158;"0";"1";"1";"1";4;"0";"2";39,4483579;-0,3652756;"https://www.idealista.com/inmueble/95231070/";389000;"quatre carreres";"ciutat de les arts i de les ciencies";"1";"0";"1";"0";"1";"1";"0";13;"1";0;12;"Alta";2462,0253164557
"1781";1;55;"0";"0";"0";"0";2;"0";"2";39,4676898;-0,4058608;"https://www.idealista.com/inmueble/95231097/";35000;"l'olivereta";"tres forques";"0";"0";"0";"0";"0";"0";"0";5;"1";0;16;"Alta";636,363636363636
"1782";1;64;"0";"1";"0";"0";2;"0";"2";39,4637972;-0,3909182;"https://www.idealista.com/inmueble/95231233/";134000;"extramurs";"arrancapins";"1";"0";"1";"0";"0";"0";"0";9;"1";0;49;"Alta";2093,75
"1783";2;105;"0";"1";"0";"0";2;"0";"2";39,467098;-0,3757321;"https://www.idealista.com/inmueble/95231430/";230000;"l'eixample";"russafa";"1";"1";"0";"1";"0";"0";"1";2;"1";0;49;"Baja";2190,47619047619
"1784";1;55;"1";"1";"1";"0";1;"0";"2";39,4964397;-0,3878106;"https://www.idealista.com/inmueble/95231926/";129900;"benicalap";"nou benicalap";"1";"0";"0";"0";"0";"0";"0";5;"1";0;10;"Alta";2361,81818181818
"1785";2;144;"0";"1";"0";"0";4;"1";"2";39,4744208;-0,3896726;"https://www.idealista.com/inmueble/95232063/";315000;"extramurs";"la petxina";"0";"0";"0";"1";"1";"0";"1";5;"1";0;28;"Alta";2187,5
"1786";2;81;"0";"0";"0";"0";3;"0";"2";39,4790425;-0,329381;"https://www.idealista.com/inmueble/95232576/";89000;"poblats marítims";"playa de la malvarrosa";"0";"0";"0";"0";"0";"0";"0";1;"1";0;0;"Baja";1098,76543209877
"1787";2;115;"0";"1";"0";"0";4;"0";"2";39,4503002;-0,3931547;"https://www.idealista.com/inmueble/95234155/";165000;"jesús";"l'hort de senabre";"0";"0";"1";"0";"0";"0";"0";2;"1";0;8;"Baja";1434,78260869565
"1788";2;110;"0";"1";"0";"1";3;"0";"2";39,450665;-0,3692122;"https://www.idealista.com/inmueble/95238285/";150100;"quatre carreres";"na rovella";"1";"1";"0";"1";"0";"0";"1";4;"1";0;37;"Media";1364,54545454545
"1789";2;108;"0";"1";"0";"0";3;"0";"2";39,4598183;-0,3384772;"https://www.idealista.com/inmueble/95239292/";190000;"poblats marítims";"el grau";"1";"0";"1";"0";"0";"1";"1";5;"1";0;12;"Alta";1759,25925925926
"1790";1;95;"0";"0";"0";"0";2;"0";"2";39,4754525;-0,38157;"https://www.idealista.com/inmueble/95239847/";232000;"ciutat vella";"el carme";"0";"0";"1";"0";"0";"0";"0";1;"1";-8000;51;"Baja";2442,10526315789
"1791";2;150;"0";"1";"0";"1";4;"0";"2";39,493165;-0,3771841;"https://www.idealista.com/inmueble/95239863/";150000;"rascanya";"torrefiel";"1";"1";"0";"1";"0";"0";"0";2;"1";0;0;"Baja";1000
"1792";1;82;"0";"1";"0";"1";3;"0";"2";39,4850151;-0,3824166;"https://www.idealista.com/inmueble/95239886/";144900;"la saïdia";"marxalenes";"1";"1";"1";"1";"0";"0";"0";2;"1";-3100;51;"Baja";1767,07317073171
"1793";2;152;"0";"1";"0";"1";4;"0";"2";39,4690483;-0,3478681;"https://www.idealista.com/inmueble/95240269/";310000;"algirós";"l'amistat";"1";"0";"1";"0";"0";"0";"0";2;"1";0;16;"Baja";2039,47368421053
"1794";2;138;"0";"1";"0";"1";2;"0";"2";39,468959;-0,3746998;"https://www.idealista.com/inmueble/95240782/";495000;"ciutat vella";"sant francesc";"1";"1";"1";"0";"0";"0";"1";6;"1";-52000;41;"Alta";3586,95652173913
"1795";2;173;"0";"1";"0";"1";5;"0";"2";39,4775321;-0,3555621;"https://www.idealista.com/inmueble/95241086/";365000;"el pla del real";"ciutat universitària";"1";"0";"0";"0";"0";"1";"0";8;"1";0;28;"Alta";2109,82658959538
"1796";2;110;"0";"1";"0";"0";4;"0";"2";39,4498195;-0,3710804;"https://www.idealista.com/inmueble/95241604/";165000;"quatre carreres";"malilla";"1";"1";"1";"1";"0";"1";"1";4;"1";0;12;"Media";1500
"1797";1;57;"0";"0";"0";"1";1;"0";"2";39,4705223;-0,3849031;"https://www.idealista.com/inmueble/95242751/";150000;"extramurs";"la roqueta";"0";"0";"1";"1";"0";"0";"0";1;"1";0;8;"Baja";2631,57894736842
"1798";1;70;"0";"1";"0";"0";3;"0";"2";39,455527;-0,3910672;"https://www.idealista.com/inmueble/95243279/";95000;"jesús";"l'hort de senabre";"0";"0";"0";"0";"0";"0";"0";6;"1";0;16;"Alta";1357,14285714286
"1799";2;135;"0";"1";"0";"0";4;"0";"2";39,4753246;-0,3523776;"https://www.idealista.com/inmueble/95243979/";275000;"el pla del real";"mestalla";"0";"0";"1";"0";"0";"0";"1";6;"1";0;28;"Alta";2037,03703703704
"1800";2;125;"1";"1";"0";"0";3;"0";"2";39,4609262;-0,3534651;"https://www.idealista.com/inmueble/95245151/";350000;"camins al grau";"penya-roja";"0";"1";"1";"0";"0";"1";"1";3;"1";0;16;"Media";2800
"1801";1;70;"0";"1";"0";"1";3;"0";"2";39,4648591;-0,3380256;"https://www.idealista.com/inmueble/95245388/";125500;"camins al grau";"aiora";"0";"1";"0";"1";"0";"0";"1";2;"0";0;3;"Baja";1792,85714285714
"1802";2;101;"0";"1";"0";"0";3;"1";"2";39,4619526;-0,3722977;"https://www.idealista.com/inmueble/95245465/";218000;"l'eixample";"russafa";"1";"0";"0";"1";"0";"0";"1";5;"1";0;20;"Alta";2158,41584158416
"1803";1;59;"0";"0";"0";"0";2;"0";"2";39,4548867;-0,3649512;"https://www.idealista.com/inmueble/95247882/";83000;"quatre carreres";"mont-olivet";"0";"1";"0";"0";"0";"0";"1";3;"0";-8500;60;"Media";1406,77966101695
"1804";1;85;"0";"0";"0";"0";3;"1";"2";39,4804713;-0,3861788;"https://www.idealista.com/inmueble/95248845/";83600;"campanar";"les tendetes";"1";"0";"0";"1";"0";"0";"1";3;"1";0;16;"Media";983,529411764706
"1805";1;80;"0";"0";"0";"0";2;"0";"2";39,4643776;-0,3412573;"https://www.idealista.com/inmueble/95249152/";105000;"camins al grau";"la creu del grau";"0";"0";"1";"1";"0";"0";"1";3;"1";0;0;"Media";1312,5
