ba�os;m2;jardin;ascensor;piscina;terraza;habitaciones;a_reformar;tipo_vendedor;precio_final;distrito;armarios.empotrados;acceso.adaptado;aire.acondicionado;balcon;trastero;garaje.incluido;calefaccion;planta;vistas;variacion_precio;dias_venta
2;99;0;1;0;0;3;1;2;144900;la saïdia;0;1;0;1;1;0;1;4;1;0;15
2;110;0;1;0;0;3;0;2;230000;algirós;1;0;1;0;0;0;1;11;1;0;13
1;60;0;1;0;1;2;0;2;99900;rascanya;1;1;1;0;0;0;1;0;0;0;0
2;89;0;1;0;0;3;1;2;137000;la saïdia;1;0;0;1;0;0;0;4;1;0;0
1;94;0;1;0;0;4;0;2;135000;patraix;1;0;0;1;0;0;0;3;1;0;28
2;140;0;1;0;0;4;0;2;510000;l'eixample;0;0;0;0;0;0;0;3;1;0;28
2;89;0;1;0;0;3;1;2;137000;la saïdia;0;0;0;1;0;0;0;4;1;0;12
1;73;0;1;0;0;2;0;2;119000;quatre carreres;0;0;1;1;0;0;0;1;1;0;60
1;100;0;1;0;0;4;0;2;118000;rascanya;1;0;0;1;0;0;0;3;1;0;0
1;106;0;0;0;1;3;0;2;88500;jesús;1;0;1;1;0;0;1;2;1;0;39
1;86;0;1;0;0;2;0;2;95100;l'olivereta;1;1;1;1;0;0;1;3;1;0;13
2;140;1;1;0;1;4;0;2;475000;quatre carreres;1;0;1;1;0;1;1;8;1;0;40
2;197;0;1;0;1;5;0;2;238500;poblats marítims;0;0;0;1;0;0;0;4;1;0;33
2;171;0;1;0;1;5;0;2;545000;ciutat vella;1;1;1;1;0;1;1;4;1;0;44
1;75;0;0;0;0;3;0;2;75000;rascanya;0;0;0;1;0;0;0;3;1;0;28
1;86;1;1;0;0;2;0;2;163000;patraix;1;1;1;1;0;1;1;3;1;0;0
2;80;0;1;1;1;2;0;1;240000;rascanya;1;1;1;1;0;1;1;8;1;0;0
1;79;0;1;0;1;3;0;2;135000;algirós;0;0;1;0;1;0;0;1;1;0;32
2;120;0;1;0;0;4;0;1;172000;l'olivereta;0;0;0;1;0;0;0;3;1;0;29
2;150;0;1;0;1;5;0;2;150000;rascanya;1;1;1;0;0;0;1;2;1;0;44
2;134;0;1;0;0;3;0;1;305000;extramurs;1;0;1;1;1;0;0;5;1;0;28
1;82;0;0;0;1;1;0;2;215000;extramurs;1;0;1;0;0;0;1;1;1;0;0
2;121;0;1;0;0;3;0;2;340000;ciutat vella;1;0;1;0;0;0;1;3;1;0;0
2;110;1;1;1;1;3;0;2;247000;quatre carreres;1;0;1;0;1;1;1;3;1;0;32
2;106;1;1;1;1;3;0;2;280000;campanar;0;1;1;0;0;1;1;10;1;0;16
2;90;0;1;0;0;3;0;2;134000;la saïdia;1;1;0;1;1;0;1;4;1;0;0
2;174;0;1;1;1;3;0;2;430000;campanar;1;1;1;1;1;1;1;1;1;0;8
2;116;0;1;0;0;3;0;2;165000;quatre carreres;1;0;1;0;0;0;0;2;1;0;0
2;89;0;1;0;0;3;1;2;144500;la saïdia;0;0;0;1;0;0;1;4;1;0;20
1;54;1;1;1;0;1;0;2;165000;campanar;1;0;1;1;0;1;0;1;1;0;0
2;89;0;1;0;0;3;1;2;137000;la saïdia;0;1;0;1;0;0;0;4;1;0;0
2;81;0;1;0;0;3;0;2;145000;la saïdia;1;0;0;1;0;0;1;4;1;0;0
2;88;1;1;1;1;3;0;2;375000;benicalap;1;1;1;0;1;1;0;7;1;0;8
1;95;0;1;0;0;3;0;2;159000;patraix;1;0;1;1;1;1;0;4;1;0;51
1;67;0;1;0;0;2;0;2;85000;jesús;1;0;1;1;0;0;1;4;1;0;16
1;75;0;0;0;0;2;0;2;85000;jesús;0;0;0;0;0;0;0;4;1;0;13
2;122;0;1;0;0;4;0;2;220000;patraix;1;0;0;0;0;1;1;2;1;0;41
1;78;0;1;0;0;3;0;2;109000;patraix;1;1;0;0;0;0;1;4;0;0;41
2;170;0;1;0;0;4;1;2;270000;extramurs;0;0;1;0;0;0;1;9;1;0;41
1;79;0;1;0;0;3;1;2;120000;rascanya;0;0;1;0;0;0;0;4;1;0;7
1;80;0;0;0;0;3;0;2;135000;campanar;0;0;0;0;0;0;0;1;1;0;4
1;109;0;0;0;0;3;0;2;92000;patraix;0;0;0;0;0;0;0;5;1;0;20
2;157;0;1;0;1;4;0;2;220000;poblats marítims;1;1;0;1;1;0;1;6;1;0;40
1;75;0;0;0;0;4;0;2;75000;rascanya;0;0;0;0;0;0;0;3;1;0;28
2;100;0;1;0;0;3;0;2;365000;l'eixample;0;1;0;1;0;0;1;7;1;0;0
2;102;0;1;0;0;3;0;2;169900;extramurs;0;1;1;0;0;0;1;6;1;-15100;28
1;58;0;1;1;0;1;0;2;179999;quatre carreres;1;1;1;1;1;1;1;2;1;0;40
2;140;0;1;0;1;4;0;1;350000;el pla del real;1;1;1;0;0;0;1;1;1;0;12
1;105;0;1;0;1;2;0;2;375000;ciutat vella;0;0;1;0;0;0;1;5;1;-15000;44
2;136;1;1;0;0;4;0;2;288000;campanar;1;1;1;1;0;1;0;7;1;0;0
2;85;0;1;0;0;3;0;2;134000;quatre carreres;0;1;1;0;0;0;1;4;1;0;56
1;75;0;0;0;0;3;0;2;75000;rascanya;0;0;0;0;0;0;0;3;1;0;0
2;111;0;1;0;0;4;0;2;290000;ciutat vella;0;0;1;1;0;0;1;1;1;0;28
1;52;0;1;0;0;1;0;2;160000;algirós;1;0;0;0;0;0;1;1;1;0;32
2;111;1;1;0;1;5;0;2;238000;poblats marítims;1;0;1;0;1;0;1;4;1;0;40
1;73;0;1;0;0;2;0;2;120000;quatre carreres;0;0;1;1;0;0;0;1;1;0;56
2;160;1;1;1;1;3;0;2;396900;campanar;1;1;1;1;1;1;1;5;1;0;0
2;100;0;1;0;1;3;0;2;200000;extramurs;1;0;1;1;0;0;0;1;1;0;3
2;89;0;1;0;0;3;0;2;138000;la saïdia;1;0;0;1;0;0;0;4;1;0;0
2;90;0;1;0;1;3;0;2;137000;la saïdia;0;1;0;0;0;0;0;4;1;0;0
2;116;0;1;0;0;3;0;2;180000;quatre carreres;1;1;1;1;0;0;1;2;1;0;40
1;69;0;1;0;1;3;0;2;58000;rascanya;0;1;0;1;0;0;1;4;1;0;0
2;105;0;1;0;0;4;0;2;204700;algirós;1;0;1;1;0;0;1;2;1;0;39
2;130;0;1;0;0;4;0;2;257000;l'eixample;0;0;0;1;0;0;1;2;1;0;0
2;140;0;1;0;0;4;0;2;257000;l'eixample;0;0;0;1;0;0;0;2;1;0;41
2;129;0;1;0;0;4;0;2;298000;l'eixample;1;0;1;0;0;0;0;6;1;0;28
2;110;0;1;0;0;3;0;2;220000;rascanya;1;1;1;1;1;1;1;2;1;0;28
2;130;0;1;0;1;5;0;2;269500;l'eixample;0;0;0;0;0;0;0;1;1;0;13
2;205;0;1;0;1;5;0;2;395000;extramurs;1;1;1;1;0;0;1;2;1;0;28
2;135;0;1;0;0;4;0;2;275000;el pla del real;1;0;1;1;1;1;1;6;1;0;28
2;116;0;1;0;0;3;0;2;165000;quatre carreres;1;0;1;0;0;0;0;2;1;0;40
1;65;0;0;0;0;2;0;2;55000;l'olivereta;1;0;1;1;0;0;0;4;1;0;3
2;182;0;1;0;0;4;0;2;260000;jesús;1;0;1;1;0;1;1;3;1;0;16
2;133;0;1;0;0;4;0;2;159000;jesús;1;0;1;1;0;1;1;4;1;-900;13
3;251;0;1;0;0;4;0;2;850000;ciutat vella;1;1;1;0;0;1;1;7;1;0;44
2;122;1;1;0;0;2;0;1;350000;camins al grau;1;0;1;1;0;1;0;3;1;0;16
2;90;0;1;0;1;2;0;2;206000;la saïdia;0;0;0;0;1;1;0;1;1;0;28
1;95;0;1;0;1;1;0;2;303000;la saïdia;0;0;0;0;1;1;0;6;1;0;28
2;90;0;1;0;1;2;0;2;203000;la saïdia;0;0;0;0;1;1;0;2;1;0;28
2;150;0;1;0;0;3;0;2;485000;l'eixample;1;0;1;0;1;0;0;5;1;0;12
2;125;0;1;0;0;3;0;2;330000;ciutat vella;1;0;0;0;0;0;0;3;1;0;12
2;109;0;1;0;0;3;0;2;235000;benimaclet;1;0;1;1;0;1;0;5;1;0;8
3;167;0;1;0;1;4;0;2;325000;ciutat vella;1;0;1;1;0;0;1;4;1;0;44
2;108;0;1;0;1;4;1;2;199000;camins al grau;1;1;1;0;0;0;0;1;1;0;29
2;138;0;1;0;0;2;0;2;295000;campanar;1;0;1;1;0;1;1;2;1;0;8
1;75;0;0;0;0;3;1;2;75000;rascanya;0;0;0;0;0;0;0;3;1;0;41
1;70;0;1;0;0;2;1;2;98000;camins al grau;0;0;0;0;0;0;0;8;1;0;16
1;64;0;0;0;0;3;0;2;60000;rascanya;1;0;1;0;0;0;0;4;1;0;0
2;150;0;1;0;1;4;0;2;150000;rascanya;1;1;0;1;0;0;0;2;1;0;13
1;70;0;1;0;0;2;0;2;128000;camins al grau;0;0;0;0;0;0;0;8;1;0;16
1;112;1;0;0;0;3;1;2;123000;poblats marítims;0;0;0;0;1;0;1;1;1;0;12
2;102;0;1;0;0;4;1;2;129000;campanar;1;0;1;1;0;0;1;1;1;0;NA
2;140;0;1;0;0;4;0;2;317000;extramurs;1;0;0;0;0;0;1;4;1;0;44
1;104;0;0;0;1;3;0;2;90000;poblats marítims;0;0;1;1;0;0;0;3;1;0;12
2;140;0;1;0;1;4;0;2;350000;el pla del real;1;0;1;0;0;1;1;1;1;0;0
2;99;0;1;0;1;2;1;2;140000;la saïdia;1;0;1;0;0;1;1;2;1;0;28
2;109;0;1;0;1;4;0;2;138000;quatre carreres;1;1;1;1;0;0;1;1;1;0;12
1;110;0;0;0;0;1;0;2;380000;ciutat vella;1;0;1;1;0;0;1;3;1;0;12
1;62;0;0;0;0;2;0;2;129900;poblats marítims;0;0;1;1;0;0;1;4;1;0;12
1;129;0;1;0;0;4;0;2;139999;rascanya;0;0;0;1;0;0;0;6;1;0;15
2;120;0;1;0;0;4;0;2;140000;jesús;0;1;1;1;0;0;1;4;1;0;13
2;110;0;1;0;0;4;0;2;225000;rascanya;0;0;0;1;0;1;1;7;1;0;44
2;100;0;1;0;1;3;0;2;310000;benimaclet;1;0;1;1;0;1;1;8;0;0;32
1;62;0;0;0;0;3;1;2;42250;quatre carreres;0;0;0;0;0;0;1;5;1;0;32
2;140;0;1;0;0;4;0;2;317000;extramurs;0;0;0;0;0;0;1;4;1;0;28
1;82;0;1;0;0;3;1;2;215000;el pla del real;0;0;1;0;0;0;1;1;1;0;0
1;59;0;0;0;0;2;0;2;70000;poblats marítims;0;0;0;0;0;0;0;2;1;0;0
1;79;0;1;0;0;3;1;2;90000;rascanya;0;0;0;0;0;0;1;3;0;0;15
2;138;0;1;0;0;5;0;2;222000;extramurs;1;0;0;0;0;0;1;2;1;0;28
1;71;0;0;0;0;3;1;2;60000;benicalap;0;0;0;1;0;0;0;5;1;0;24
1;83;0;0;0;0;3;1;2;79000;camins al grau;0;0;0;0;0;0;1;5;1;0;8
2;149;0;1;1;1;3;0;2;490000;camins al grau;1;0;1;1;0;1;1;4;1;0;8
2;140;0;1;0;0;5;1;2;399000;l'eixample;1;0;0;1;0;0;0;7;1;0;28
5;393;0;1;0;1;7;1;2;1200000;el pla del real;1;0;1;0;0;1;1;5;1;0;44
1;64;0;1;0;0;2;0;2;69000;rascanya;0;0;1;1;0;0;0;4;0;0;0
2;155;0;1;0;1;3;0;2;325000;patraix;1;1;1;0;0;1;1;4;1;0;48
2;81;0;1;0;0;2;0;2;269900;l'eixample;1;0;1;1;0;0;0;1;1;0;20
2;104;0;1;0;0;3;0;2;170000;quatre carreres;1;0;1;1;0;0;1;2;1;0;40
2;119;0;1;0;1;4;0;2;350000;el pla del real;1;0;1;1;0;0;1;1;1;0;12
2;65;0;1;0;0;2;0;2;240000;l'eixample;0;0;0;0;0;0;0;3;1;0;16
1;85;0;1;0;1;3;1;2;135000;algirós;0;0;1;0;1;0;1;1;0;0;29
2;112;0;1;0;0;2;0;2;435000;l'eixample;1;0;1;1;0;0;1;4;1;0;0
1;56;0;0;0;0;3;0;2;62000;rascanya;0;0;0;0;0;0;1;3;1;0;28
1;86;0;0;0;0;3;0;2;69000;poblats marítims;1;1;0;0;0;0;1;4;1;0;0
2;108;0;1;0;0;3;0;2;155000;patraix;1;1;0;1;0;0;1;7;1;0;12
1;71;0;0;0;0;3;0;2;79500;la saïdia;1;0;1;1;0;0;1;5;1;0;0
2;106;0;1;0;0;4;0;2;120000;jesús;1;0;1;1;0;0;0;7;1;0;0
2;72;0;0;0;0;3;0;2;135000;poblats marítims;1;0;1;0;0;0;1;3;1;0;12
2;97;0;1;0;0;2;0;2;240000;extramurs;1;1;1;0;0;1;1;5;1;0;28
1;70;0;1;0;0;3;0;2;95000;jesús;0;0;0;0;0;0;0;2;1;0;30
1;83;0;1;0;0;3;0;2;135000;quatre carreres;0;1;1;0;0;0;1;2;1;0;63
2;130;0;1;0;0;3;0;2;179000;quatre carreres;1;0;1;1;0;1;1;6;1;0;40
4;155;0;1;0;1;3;0;2;309000;patraix;1;1;1;0;0;1;1;4;1;-10000;28
1;65;0;0;0;0;2;0;2;74000;la saïdia;1;0;0;1;0;0;1;3;1;0;15
1;65;0;1;0;0;3;0;2;150000;poblats marítims;1;1;1;1;0;0;1;3;1;-15000;40
1;100;0;0;0;0;4;0;2;89900;jesús;1;0;1;1;0;0;0;5;1;0;0
2;179;0;1;0;1;4;0;2;340000;ciutat vella;0;0;0;1;0;0;0;1;1;0;16
1;95;0;0;0;0;4;0;2;259000;ciutat vella;0;0;0;1;0;1;0;3;1;0;0
1;76;0;0;0;0;3;0;2;120000;algirós;0;0;0;1;0;0;1;2;1;0;16
2;123;0;1;0;0;3;0;2;299000;poblats marítims;1;1;1;1;0;0;0;6;1;0;24
2;115;0;1;0;0;3;0;2;165000;quatre carreres;1;0;1;1;0;0;1;2;1;0;32
2;118;0;1;0;1;3;0;2;305900;poblats marítims;0;0;1;0;0;0;1;4;1;-4090;27
2;250;0;1;0;0;4;1;2;575000;ciutat vella;1;0;0;0;0;0;1;5;1;0;51
1;48;0;1;0;0;1;0;2;130000;poblats marítims;0;0;1;1;0;0;1;1;1;-8000;27
1;100;0;1;0;0;4;0;2;119000;rascanya;1;0;1;1;0;0;0;3;1;1000;28
3;132;0;1;0;0;4;0;2;360000;el pla del real;1;1;1;0;0;0;1;6;1;0;NA
2;148;0;1;0;0;4;0;2;188000;patraix;1;0;0;1;0;1;1;4;1;0;0
1;70;0;1;0;0;2;0;2;97000;extramurs;0;0;0;0;0;0;0;1;1;-3000;39
2;100;0;1;0;0;4;0;2;195000;algirós;1;0;0;1;0;0;0;11;1;0;2
1;81;0;1;0;0;4;1;2;125000;algirós;1;0;0;1;0;0;0;8;0;-3000;29
3;150;0;1;0;1;6;0;2;349000;algirós;0;0;0;0;0;0;0;1;1;0;0
1;108;1;0;0;1;4;1;2;182000;ciutat vella;1;0;0;1;1;0;0;3;1;0;12
1;87;0;1;0;0;3;0;2;144000;quatre carreres;0;0;0;0;0;0;0;3;1;-500;32
1;80;0;0;0;0;3;0;2;104500;quatre carreres;0;0;0;0;0;0;0;3;1;0;40
1;67;0;1;0;0;2;0;2;75000;jesús;0;0;0;0;0;0;0;1;1;0;8
1;73;0;1;0;0;3;0;2;96000;jesús;0;0;0;0;0;0;0;4;1;0;32
41;85;0;0;0;0;3;0;2;69000;poblats marítims;0;0;0;0;0;0;0;4;1;0;37
1;90;0;0;0;0;4;0;2;100000;poblats marítims;0;0;0;0;0;0;0;1;1;-12000;12
1;55;0;0;0;0;2;0;2;69000;camins al grau;0;0;0;0;0;0;0;5;1;0;32
4;87;0;1;0;0;3;0;2;133500;quatre carreres;0;0;0;0;0;0;0;1;1;0;56
1;80;0;0;0;0;3;0;2;63000;la saïdia;0;0;0;0;0;0;0;4;1;0;0
1;71;0;0;0;0;3;0;2;90000;la saïdia;0;0;0;0;0;0;0;2;1;0;28
1;85;0;0;0;0;2;0;2;172500;ciutat vella;0;0;0;0;0;0;0;1;1;0;20
1;72;0;1;0;0;2;0;2;197000;campanar;0;0;0;0;0;0;0;2;1;0;8
2;120;0;1;0;0;3;0;2;325000;camins al grau;0;0;0;0;0;0;0;3;1;0;16
1;71;0;0;0;0;3;0;2;63000;l'olivereta;0;0;0;0;0;0;0;3;0;0;32
1;74;0;0;0;0;3;0;2;107500;rascanya;0;0;0;0;0;0;0;5;1;0;44
3;215;0;1;0;0;4;0;2;1200000;l'eixample;1;0;1;0;0;1;1;2;1;0;28
3;271;0;1;0;0;5;0;2;850000;l'eixample;1;0;1;1;0;0;0;5;1;0;28
2;85;0;1;0;0;3;0;2;199000;poblats marítims;1;1;1;0;0;0;1;4;1;0;32
1;91;0;1;0;0;3;0;2;118000;patraix;1;0;0;1;0;0;1;3;1;0;20
2;142;0;1;0;1;4;0;2;400000;extramurs;1;0;0;0;0;1;1;1;1;0;28
1;96;0;1;0;0;3;0;2;81000;quatre carreres;0;1;1;0;0;0;1;11;1;0;3
2;105;0;1;1;1;2;0;2;249500;quatre carreres;1;0;1;0;1;1;1;3;1;7000;53
2;105;0;1;1;1;2;0;2;231500;quatre carreres;1;0;1;0;1;1;1;2;1;0;40
2;89;0;1;0;0;3;0;2;237000;quatre carreres;1;0;1;0;0;0;1;4;1;0;56
3;224;0;1;0;0;6;0;2;900000;ciutat vella;1;0;1;0;0;0;1;3;1;0;12
1;108;0;1;0;0;4;0;2;149000;quatre carreres;1;0;0;0;0;0;0;2;1;0;32
1;59;0;0;0;1;1;0;2;169000;patraix;1;0;1;0;0;0;0;1;1;0;0
2;111;1;1;1;1;2;0;2;265000;benicalap;1;1;1;1;1;1;1;6;1;0;32
1;86;0;0;0;0;1;0;2;60039;rascanya;0;0;0;0;0;0;1;3;1;0;0
1;73;0;0;0;0;3;0;2;95500;l'olivereta;0;0;0;0;0;0;1;2;1;0;16
4;150;0;1;0;1;5;0;2;360000;extramurs;1;0;1;0;0;0;1;1;1;0;28
2;213;0;1;0;1;7;0;2;350000;poblats marítims;1;0;0;0;1;1;1;1;1;0;40
1;74;0;1;0;0;2;0;2;168000;la saïdia;0;0;1;0;0;0;1;1;1;0;28
2;109;0;1;0;0;3;0;2;194000;la saïdia;0;0;1;0;0;0;1;2;1;0;25
2;109;0;1;0;0;3;0;2;210000;la saïdia;0;0;0;0;0;1;1;1;1;0;28
1;89;0;1;0;0;3;1;2;85000;quatre carreres;0;0;0;0;0;0;1;1;1;0;37
2;122;0;1;0;0;4;0;2;240000;jesús;0;0;1;0;0;1;1;6;1;0;16
2;155;0;1;0;1;4;0;2;309000;patraix;1;0;1;0;0;1;0;4;1;-10000;48
3;135;1;1;0;1;4;0;2;346000;el pla del real;1;1;1;1;1;0;1;1;1;-3000;28
2;74;0;0;0;0;2;0;2;147000;la saïdia;0;0;1;0;0;0;1;5;1;0;28
1;74;0;1;0;0;1;0;2;125000;la saïdia;0;0;1;0;0;0;1;3;1;0;28
2;143;0;1;0;0;3;0;2;330000;l'eixample;1;0;0;1;1;0;1;6;1;0;0
2;109;0;1;0;0;3;0;2;214500;la saïdia;0;0;1;0;0;0;1;3;1;0;28
1;72;0;1;0;0;3;1;2;95000;rascanya;0;0;0;0;1;0;1;3;1;0;28
2;140;0;1;0;1;5;0;2;185000;rascanya;1;0;1;0;0;0;0;5;1;0;28
1;82;0;1;0;0;3;0;2;92000;jesús;0;0;1;1;0;0;0;5;1;0;29
4;359;0;1;0;1;4;1;2;1095000;l'eixample;1;0;0;0;0;0;0;3;1;0;12
2;140;0;1;0;0;4;0;2;220000;jesús;1;0;0;1;0;0;1;6;1;0;13
1;108;0;1;0;1;4;0;2;170000;camins al grau;0;0;0;0;0;0;1;1;1;0;0
1;66;0;0;0;0;1;0;2;61000;jesús;0;0;0;1;0;0;1;2;1;-6800;16
2;115;0;1;0;1;4;0;2;335000;campanar;1;1;1;1;0;1;1;6;1;-25000;32
1;75;0;0;0;1;1;0;2;125000;rascanya;1;0;1;0;0;0;0;0;1;0;28
2;109;0;1;0;1;3;0;2;194000;algirós;1;1;1;0;0;0;0;1;1;0;29
2;130;0;0;0;0;4;1;2;180000;poblats marítims;1;0;0;1;0;0;1;4;1;0;27
1;75;0;1;0;0;2;0;2;120000;l'olivereta;1;0;0;1;1;0;0;3;1;0;0
3;145;0;1;0;0;3;0;2;357000;el pla del real;0;1;1;0;0;0;1;1;1;0;12
1;60;0;0;0;0;3;0;2;62000;rascanya;0;0;0;0;0;0;0;3;1;0;28
1;61;0;0;0;0;3;0;2;139900;poblats marítims;0;0;1;0;0;0;1;3;1;0;12
2;197;0;1;0;1;5;0;2;238500;poblats marítims;0;0;0;1;0;0;0;4;1;0;3
2;91;0;1;0;1;2;0;2;255000;l'eixample;1;0;1;0;0;0;1;1;1;-14900;49
1;99;0;1;0;0;3;0;2;260000;el pla del real;0;0;1;0;0;0;0;3;0;0;25
1;68;0;1;0;0;1;0;2;250000;ciutat vella;1;1;1;0;0;0;1;1;1;0;44
5;383;0;1;0;1;4;0;2;2200000;l'eixample;1;1;1;1;1;1;1;7;1;0;0
3;173;0;1;0;0;4;0;2;350000;extramurs;1;1;1;0;0;1;1;6;1;-1;28
1;99;0;1;0;0;3;0;1;99000;jesús;0;0;1;1;0;0;0;3;1;0;16
1;90;0;1;0;1;2;0;2;199000;patraix;1;0;1;0;0;0;1;7;1;-11000;51
2;105;0;1;0;0;3;0;2;259000;poblats marítims;0;0;1;0;1;0;1;9;1;0;12
1;75;0;1;0;0;3;0;2;65000;rascanya;0;0;0;0;0;0;1;2;1;0;12
2;155;0;1;0;0;2;0;2;199900;camins al grau;1;0;1;1;0;0;0;5;1;0;39
2;109;1;1;1;1;3;0;2;209000;benicalap;1;1;1;0;0;0;1;3;1;0;32
2;124;0;1;0;1;4;0;2;189000;camins al grau;0;0;1;1;0;0;1;1;1;0;8
1;73;0;0;0;1;2;0;2;125000;poblats marítims;0;0;1;1;0;0;1;1;1;0;12
1;65;0;1;0;0;1;0;2;119900;patraix;1;0;1;0;0;0;0;2;0;0;0
2;127;0;1;0;0;4;0;2;200000;algirós;0;0;0;0;0;0;0;6;1;0;13
2;111;0;1;0;0;3;0;2;219000;benimaclet;1;0;1;1;0;0;1;4;1;0;10
1;61;0;1;0;0;1;0;2;169500;ciutat vella;0;0;1;1;1;0;0;2;1;0;44
2;197;0;1;0;1;5;0;2;238500;poblats marítims;0;0;0;1;0;0;0;4;1;0;0
2;129;0;1;0;0;4;0;2;294000;algirós;0;0;0;1;0;0;0;6;1;0;16
1;65;0;0;0;0;2;0;2;120000;poblats marítims;0;0;1;1;0;0;1;5;1;0;3
1;75;0;0;0;0;2;0;1;159000;extramurs;1;0;1;0;0;0;0;2;1;0;44
2;124;0;1;0;1;3;0;2;320000;jesús;1;0;1;1;1;1;0;17;1;0;13
2;105;0;1;0;0;4;0;2;89900;benicalap;1;1;1;0;0;0;0;1;1;0;16
2;113;0;1;0;0;3;0;2;299000;poblats marítims;1;0;1;1;0;0;1;6;1;0;12
2;163;0;1;0;1;4;0;2;520000;el pla del real;1;1;1;1;0;1;1;1;1;0;44
2;87;0;1;0;0;3;0;2;109500;l'olivereta;1;0;1;0;0;0;0;2;1;0;3
2;134;0;1;0;0;3;0;2;398000;extramurs;1;0;1;1;0;0;1;2;1;0;0
2;121;0;1;0;0;3;0;2;145000;l'olivereta;1;1;0;1;0;0;0;7;1;0;39
1;80;0;1;0;0;2;0;1;210000;extramurs;0;1;0;1;0;0;0;1;1;0;28
2;116;0;1;0;0;3;0;2;170000;quatre carreres;1;0;1;1;0;0;0;2;1;0;32
2;85;0;1;0;0;3;0;2;200000;poblats marítims;1;0;1;0;0;0;1;4;1;0;37
1;64;0;1;0;1;2;0;2;77000;la saïdia;0;1;0;1;0;0;1;1;1;0;12
1;85;0;1;0;0;2;0;2;240000;ciutat vella;1;0;1;1;0;0;1;1;1;0;28
2;80;0;1;0;1;3;0;1;240000;extramurs;0;0;1;0;1;0;0;1;1;0;51
2;136;0;1;1;0;2;0;2;320000;quatre carreres;0;0;0;0;1;1;1;12;1;0;0
2;85;0;1;0;0;2;0;2;285000;l'eixample;1;0;1;1;0;0;1;4;1;0;28
2;140;0;1;0;1;5;1;2;222000;extramurs;0;1;0;1;0;0;1;2;1;0;49
1;94;0;1;0;0;2;0;2;230000;ciutat vella;0;0;1;0;0;0;1;2;1;0;28
1;80;0;1;0;0;2;0;2;215000;poblats marítims;0;0;0;0;0;0;0;8;1;0;40
1;107;0;0;0;1;2;0;2;165000;campanar;1;0;1;0;0;0;1;0;1;0;29
2;150;0;1;0;0;4;1;2;350000;ciutat vella;1;1;0;0;0;0;1;9;1;0;28
2;97;0;1;0;0;4;0;2;314900;el pla del real;1;0;1;1;0;0;0;14;1;0;41
2;99;0;1;0;0;3;0;2;140000;l'olivereta;1;1;1;0;0;0;1;1;1;0;0
2;96;0;1;0;0;3;0;2;215000;camins al grau;1;1;0;1;0;0;1;4;1;0;16
2;143;0;1;0;0;3;0;2;490000;l'eixample;1;0;1;1;1;1;1;6;1;0;44
2;86;0;1;0;0;3;0;2;178500;rascanya;0;0;0;0;1;1;0;2;1;0;48
2;100;0;1;0;0;3;0;2;173000;rascanya;0;0;0;0;1;1;0;0;1;0;48
2;116;1;1;1;1;3;0;2;358000;campanar;0;0;0;0;1;1;0;4;1;0;13
2;107;0;1;0;0;3;0;2;127000;patraix;1;0;0;1;0;0;1;5;1;0;0
2;91;0;1;0;0;4;0;2;199000;extramurs;0;1;0;0;0;0;1;3;1;0;0
1;71;0;0;0;0;3;0;2;190000;poblats marítims;0;0;1;1;0;0;0;1;1;0;32
2;93;0;1;0;0;2;1;2;138500;jesús;1;0;0;1;0;0;1;3;0;0;32
1;70;0;1;0;1;2;0;2;235000;extramurs;1;0;1;0;0;0;1;5;1;0;49
2;178;1;1;1;0;3;0;2;434603;campanar;1;0;1;0;0;0;1;13;1;0;16
2;81;0;1;0;1;2;0;2;269900;l'eixample;1;0;1;0;0;0;1;1;1;0;25
2;66;0;0;0;0;2;0;1;127000;camins al grau;1;0;1;1;0;0;0;2;1;0;32
2;124;0;1;0;0;3;0;2;245000;poblats marítims;1;0;1;1;0;1;1;6;1;0;12
2;94;0;0;0;0;3;0;2;160000;poblats marítims;1;0;1;1;0;0;1;3;1;0;63
1;218;0;1;0;1;6;0;2;635000;ciutat vella;1;1;0;0;0;0;0;3;1;0;0
2;114;0;1;0;1;4;0;2;149500;patraix;1;0;1;1;0;1;0;1;1;0;15
1;70;0;1;0;0;2;0;2;160000;quatre carreres;1;1;1;1;1;1;1;5;1;-25000;32
1;57;0;0;0;0;2;0;2;79000;la saïdia;0;0;0;1;0;0;0;3;1;0;20
2;85;0;1;0;1;2;0;2;190000;patraix;1;0;1;0;0;0;1;1;0;0;0
2;159;0;1;0;0;6;0;2;399000;l'eixample;0;1;0;1;1;0;1;5;1;0;28
1;66;0;0;0;0;2;0;2;55000;poblats marítims;0;0;0;1;0;0;1;5;1;0;56
2;101;0;1;0;0;4;0;2;165000;patraix;0;0;0;1;0;0;0;6;1;0;20
1;50;0;0;0;1;2;0;2;105000;extramurs;0;0;0;0;0;0;1;4;1;0;12
2;85;0;1;0;0;3;0;2;199000;poblats marítims;1;1;1;0;0;0;1;4;1;0;40
1;107;0;1;0;0;4;0;2;200000;campanar;0;1;0;1;0;0;0;6;1;0;13
2;76;0;1;0;0;2;0;2;145000;quatre carreres;1;1;1;1;0;0;1;3;1;0;0
1;57;0;0;0;0;2;0;2;71000;la saïdia;0;0;0;1;0;0;1;3;1;0;28
2;116;0;1;0;1;3;0;2;155000;poblats marítims;0;0;1;0;0;0;0;1;1;-12000;32
1;75;0;1;0;0;2;0;2;110000;quatre carreres;1;0;0;1;0;0;1;2;1;-5000;63
